snapshot_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_accounts,total_credit_limit,total_balance,total_available,avg_utilization,highest_util_account,currency_code,created_at
2025-08,CUST_000197,MY,MY_BANK,Farah binte Ghani,mass,2,18100.0,12042.98,6057.02,0.6654,ACC_0000234,MYR,2025-12-31 23:59:59
2025-08,CUST_000198,MY,MY_BANK,Xin Goh,affluent,1,36200.0,11844.61,24355.39,0.3272,ACC_0000236,MYR,2025-12-31 23:59:59
2025-08,CUST_000199,MY,MY_BANK,Yan Teo,mass,1,13300.0,7693.25,5606.75,0.5784,ACC_0000237,MYR,2025-12-31 23:59:59
2025-08,CUST_000200,MY,MY_BANK,Jian Phua,mass,1,4400.0,1697.55,2702.45,0.3858,ACC_0000238,MYR,2025-12-31 23:59:59
2025-08,CUST_000201,MY,MY_BANK,Omar bin Abdullah,mass,2,35000.0,9129.55,25870.45,0.2608,ACC_0000239,MYR,2025-12-31 23:59:59
2025-08,CUST_000202,MY,MY_BANK,Hafiz bin Hassan,mass,1,10900.0,3159.39,7740.61,0.2899,ACC_0000241,MYR,2025-12-31 23:59:59
2025-08,CUST_000203,MY,MY_BANK,Jing Chua,affluent,1,34800.0,9392.24,25407.76,0.2699,ACC_0000242,MYR,2025-12-31 23:59:59
2025-08,CUST_000204,MY,MY_BANK,Fadzli bin Mohamed,mass,1,24200.0,2433.28,21766.72,0.1005,ACC_0000243,MYR,2025-12-31 23:59:59
2025-08,CUST_000205,MY,MY_BANK,Fang Phua,mass,1,5900.0,4355.71,1544.29,0.7383,ACC_0000244,MYR,2025-12-31 23:59:59
2025-08,CUST_000206,MY,MY_BANK,Hanis binte Mohamed,mass,1,8900.0,4779.09,4120.91,0.537,ACC_0000245,MYR,2025-12-31 23:59:59
2025-08,CUST_000207,MY,MY_BANK,Wani binte Salleh,premium,1,99400.0,13677.77,85722.23,0.1376,ACC_0000246,MYR,2025-12-31 23:59:59
2025-08,CUST_000208,MY,MY_BANK,Ling Tay,premium,1,79100.0,22989.61,56110.39,0.2906,ACC_0000247,MYR,2025-12-31 23:59:59
2025-08,CUST_000209,MY,MY_BANK,Ying Tan,premium,1,72300.0,11914.95,60385.05,0.1648,ACC_0000248,MYR,2025-12-31 23:59:59
2025-08,CUST_000210,MY,MY_BANK,Sheng Koh,premium,1,231500.0,34063.45,197436.55,0.1471,ACC_0000249,MYR,2025-12-31 23:59:59
2025-08,CUST_000211,MY,MY_BANK,Omar bin Ghani,mass,1,23100.0,2577.72,20522.28,0.1116,ACC_0000250,MYR,2025-12-31 23:59:59
2025-08,CUST_000212,MY,MY_BANK,Nurulain binte Hassan,affluent,1,37000.0,9283.75,27716.25,0.2509,ACC_0000251,MYR,2025-12-31 23:59:59
2025-08,CUST_000213,MY,MY_BANK,Hao Ong,premium,1,128700.0,22258.12,106441.88,0.1729,ACC_0000252,MYR,2025-12-31 23:59:59
2025-08,CUST_000214,MY,MY_BANK,Kai Lee,affluent,2,74300.0,21304.33,52995.67,0.2867,ACC_0000254,MYR,2025-12-31 23:59:59
2025-08,CUST_000215,MY,MY_BANK,Hafiz bin Ibrahim,mass,1,15700.0,36668.38,0.0,2.3356,ACC_0000255,MYR,2025-12-31 23:59:59
2025-08,CUST_000216,MY,MY_BANK,Ahmad bin Yahya,affluent,2,110800.0,16978.72,93821.28,0.1532,ACC_0000257,MYR,2025-12-31 23:59:59
2025-08,CUST_000217,MY,MY_BANK,Na Goh,mass,2,21400.0,6280.54,15119.46,0.2935,ACC_0000258,MYR,2025-12-31 23:59:59
2025-08,CUST_000218,MY,MY_BANK,Mei Lee,mass,2,30800.0,5036.16,25763.84,0.1635,ACC_0000261,MYR,2025-12-31 23:59:59
2025-08,CUST_000219,MY,MY_BANK,Yong Teo,mass,1,11000.0,8226.09,2773.91,0.7478,ACC_0000262,MYR,2025-12-31 23:59:59
2025-08,CUST_000220,MY,MY_BANK,Rashid bin Bakar,affluent,1,29100.0,32602.15,0.0,1.1203,ACC_0000263,MYR,2025-12-31 23:59:59
2025-08,CUST_000221,MY,MY_BANK,Zuraidah binte Hassan,mass,1,21700.0,3608.69,18091.31,0.1663,ACC_0000264,MYR,2025-12-31 23:59:59
2025-08,CUST_000222,MY,MY_BANK,Rashid bin Rahman,premium,1,27900.0,16902.31,10997.69,0.6058,ACC_0000265,MYR,2025-12-31 23:59:59
2025-08,CUST_000223,MY,MY_BANK,Xin Tan,premium,1,90600.0,9778.5,80821.5,0.1079,ACC_0000266,MYR,2025-12-31 23:59:59
2025-08,CUST_000224,MY,MY_BANK,Rashid bin Othman,mass,1,6200.0,2506.58,3693.42,0.4043,ACC_0000267,MYR,2025-12-31 23:59:59
2025-08,CUST_000225,MY,MY_BANK,Ming Chua,affluent,2,51900.0,36435.01,15464.99,0.702,ACC_0000268,MYR,2025-12-31 23:59:59
2025-08,CUST_000226,MY,MY_BANK,Nurulain binte Mohamed,mass,2,43900.0,3650.94,40249.06,0.0832,ACC_0000271,MYR,2025-12-31 23:59:59
2025-08,CUST_000227,MY,MY_BANK,Yan Chua,affluent,1,26200.0,6977.96,19222.04,0.2663,ACC_0000272,MYR,2025-12-31 23:59:59
2025-08,CUST_000228,MY,MY_BANK,Na Lim,mass,1,5600.0,10218.31,0.0,1.8247,ACC_0000273,MYR,2025-12-31 23:59:59
2025-08,CUST_000229,MY,MY_BANK,Jian Phua,premium,1,58500.0,27883.58,30616.42,0.4766,ACC_0000274,MYR,2025-12-31 23:59:59
2025-08,CUST_000230,MY,MY_BANK,Hong Ho,premium,1,69600.0,49668.02,19931.98,0.7136,ACC_0000275,MYR,2025-12-31 23:59:59
2025-08,CUST_000231,MY,MY_BANK,Nurulain binte Bakar,affluent,1,34900.0,12239.71,22660.29,0.3507,ACC_0000276,MYR,2025-12-31 23:59:59
2025-08,CUST_000232,MY,MY_BANK,Yong Chua,mass,1,18000.0,10049.76,7950.24,0.5583,ACC_0000277,MYR,2025-12-31 23:59:59
2025-08,CUST_000233,MY,MY_BANK,Hong Chen,affluent,1,27300.0,28278.14,0.0,1.0358,ACC_0000278,MYR,2025-12-31 23:59:59
2025-08,CUST_000234,MY,MY_BANK,Yong Koh,mass,1,13600.0,1470.21,12129.79,0.1081,ACC_0000279,MYR,2025-12-31 23:59:59
2025-08,CUST_000235,MY,MY_BANK,Jian Lau,premium,2,406300.0,89586.79,316713.21,0.2205,ACC_0000281,MYR,2025-12-31 23:59:59
2025-08,CUST_000236,MY,MY_BANK,Hong Lim,mass,2,28100.0,15842.78,12257.22,0.5638,ACC_0000283,MYR,2025-12-31 23:59:59
2025-08,CUST_000237,MY,MY_BANK,Wei Heng,affluent,1,5400.0,9031.74,0.0,1.6725,ACC_0000284,MYR,2025-12-31 23:59:59
2025-08,CUST_000238,MY,MY_BANK,Jun Ng,mass,1,16300.0,5441.41,10858.59,0.3338,ACC_0000285,MYR,2025-12-31 23:59:59
2025-08,CUST_000239,MY,MY_BANK,Azrul bin Daud,mass,1,6100.0,4727.54,1372.46,0.775,ACC_0000286,MYR,2025-12-31 23:59:59
2025-08,CUST_000240,MY,MY_BANK,Wei Chua,affluent,1,49100.0,45351.95,3748.05,0.9237,ACC_0000287,MYR,2025-12-31 23:59:59
2025-08,CUST_000241,MY,MY_BANK,Yong Phua,affluent,1,30300.0,8342.33,21957.67,0.2753,ACC_0000288,MYR,2025-12-31 23:59:59
2025-08,CUST_000242,MY,MY_BANK,Ling Lim,premium,1,85600.0,37307.78,48292.22,0.4358,ACC_0000289,MYR,2025-12-31 23:59:59
2025-08,CUST_000243,MY,MY_BANK,Yong Chua,mass,1,21800.0,2177.78,19622.22,0.0999,ACC_0000290,MYR,2025-12-31 23:59:59
2025-08,CUST_000244,MY,MY_BANK,Kai Tan,mass,1,26200.0,4052.15,22147.85,0.1547,ACC_0000291,MYR,2025-12-31 23:59:59
2025-08,CUST_000245,MY,MY_BANK,Wei Heng,affluent,2,43100.0,19970.76,23129.24,0.4634,ACC_0000293,MYR,2025-12-31 23:59:59
2025-08,CUST_000246,MY,MY_BANK,Lin Lim,mass,1,10500.0,3410.73,7089.27,0.3248,ACC_0000294,MYR,2025-12-31 23:59:59
2025-08,CUST_000247,MY,MY_BANK,Sheng Teo,premium,1,97400.0,34395.2,63004.8,0.3531,ACC_0000295,MYR,2025-12-31 23:59:59
2025-08,CUST_000248,MY,MY_BANK,Rohani binte Daud,mass,2,17500.0,2262.11,15237.89,0.1293,ACC_0000297,MYR,2025-12-31 23:59:59
2025-08,CUST_000249,MY,MY_BANK,Jian Chua,affluent,1,71100.0,17027.69,54072.31,0.2395,ACC_0000298,MYR,2025-12-31 23:59:59
2025-08,CUST_000250,MY,MY_BANK,Feng Phua,mass,2,36000.0,30843.19,5156.81,0.8568,ACC_0000299,MYR,2025-12-31 23:59:59
2025-08,CUST_000251,MY,MY_BANK,Ying Lee,mass,2,15100.0,14461.27,638.73,0.9577,ACC_0000301,MYR,2025-12-31 23:59:59
2025-08,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,1,19000.0,11371.61,7628.39,0.5985,ACC_0000303,MYR,2025-12-31 23:59:59
2025-08,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2,98500.0,25175.91,73324.09,0.2556,ACC_0000305,MYR,2025-12-31 23:59:59
2025-08,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2,79300.0,22772.06,56527.94,0.2872,ACC_0000307,MYR,2025-12-31 23:59:59
2025-08,CUST_000255,MY,MY_BANK,Wei Chua,mass,1,7300.0,2701.37,4598.63,0.3701,ACC_0000308,MYR,2025-12-31 23:59:59
2025-08,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,1,28500.0,7414.07,21085.93,0.2601,ACC_0000309,MYR,2025-12-31 23:59:59
2025-08,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,1,74600.0,12527.16,62072.84,0.1679,ACC_0000310,MYR,2025-12-31 23:59:59
2025-08,CUST_000258,MY,MY_BANK,Ming Chua,affluent,1,27600.0,9940.56,17659.44,0.3602,ACC_0000311,MYR,2025-12-31 23:59:59
2025-08,CUST_000259,MY,MY_BANK,Hana binte Abdullah,mass,1,9600.0,8595.79,1004.21,0.8954,ACC_0000312,MYR,2025-12-31 23:59:59
2025-08,CUST_000260,MY,MY_BANK,Rohani binte Mohamed,affluent,1,61500.0,22552.66,38947.34,0.3667,ACC_0000313,MYR,2025-12-31 23:59:59
2025-08,CUST_000261,MY,MY_BANK,Nurulain binte Hassan,affluent,1,15900.0,9694.73,6205.27,0.6097,ACC_0000314,MYR,2025-12-31 23:59:59
2025-08,CUST_000262,MY,MY_BANK,Mei Heng,premium,1,102400.0,21159.73,81240.27,0.2066,ACC_0000315,MYR,2025-12-31 23:59:59
2025-08,CUST_000263,MY,MY_BANK,Hao Goh,affluent,1,5100.0,8840.9,0.0,1.7335,ACC_0000316,MYR,2025-12-31 23:59:59
2025-08,CUST_000264,MY,MY_BANK,Rohani binte Aziz,mass,1,9400.0,28414.79,0.0,3.0228,ACC_0000317,MYR,2025-12-31 23:59:59
2025-08,CUST_000265,MY,MY_BANK,Suhaimi bin Daud,affluent,2,67300.0,22225.89,45074.11,0.3303,ACC_0000319,MYR,2025-12-31 23:59:59
2025-08,CUST_000266,MY,MY_BANK,Wani binte Ahmad,mass,1,6700.0,1522.89,5177.11,0.2273,ACC_0000320,MYR,2025-12-31 23:59:59
2025-08,CUST_000267,MY,MY_BANK,Na Lau,affluent,1,37300.0,11889.86,25410.14,0.3188,ACC_0000321,MYR,2025-12-31 23:59:59
2025-08,CUST_000268,MY,MY_BANK,Putri binte Daud,mass,1,5000.0,1871.55,3128.45,0.3743,ACC_0000322,MYR,2025-12-31 23:59:59
2025-08,CUST_000269,MY,MY_BANK,Hui Phua,affluent,2,76500.0,21679.99,54820.01,0.2834,ACC_0000324,MYR,2025-12-31 23:59:59
2025-08,CUST_000270,MY,MY_BANK,Azrul bin Ismail,mass,1,15100.0,7746.09,7353.91,0.513,ACC_0000325,MYR,2025-12-31 23:59:59
2025-08,CUST_000271,MY,MY_BANK,Fatin binte Hassan,affluent,1,61800.0,18797.61,43002.39,0.3042,ACC_0000326,MYR,2025-12-31 23:59:59
2025-08,CUST_000272,MY,MY_BANK,Faizal bin Yahya,affluent,2,23900.0,18479.78,5420.22,0.7732,ACC_0000327,MYR,2025-12-31 23:59:59
2025-08,CUST_000273,MY,MY_BANK,Jing Chua,mass,1,17300.0,3348.1,13951.9,0.1935,ACC_0000329,MYR,2025-12-31 23:59:59
2025-08,CUST_000274,MY,MY_BANK,Xin Lim,mass,1,13800.0,8142.76,5657.24,0.5901,ACC_0000330,MYR,2025-12-31 23:59:59
2025-08,CUST_000275,MY,MY_BANK,Mei Chen,mass,2,20100.0,8270.33,11829.67,0.4115,ACC_0000332,MYR,2025-12-31 23:59:59
2025-08,CUST_000276,MY,MY_BANK,Bin Lim,premium,1,113800.0,21519.17,92280.83,0.1891,ACC_0000333,MYR,2025-12-31 23:59:59
2025-08,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,1,76200.0,12195.94,64004.06,0.1601,ACC_0000334,MYR,2025-12-31 23:59:59
2025-08,CUST_000278,MY,MY_BANK,Ling Wong,premium,1,89400.0,38510.17,50889.83,0.4308,ACC_0000335,MYR,2025-12-31 23:59:59
2025-08,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,1,13900.0,3616.54,10283.46,0.2602,ACC_0000336,MYR,2025-12-31 23:59:59
2025-08,CUST_000280,MY,MY_BANK,Yong Phua,affluent,2,45900.0,28289.63,17610.37,0.6163,ACC_0000338,MYR,2025-12-31 23:59:59
2025-08,CUST_000281,MY,MY_BANK,Mei Ong,affluent,1,40800.0,8657.51,32142.49,0.2122,ACC_0000339,MYR,2025-12-31 23:59:59
2025-08,CUST_000282,MY,MY_BANK,Yan Phua,mass,2,41900.0,15735.24,26164.76,0.3755,ACC_0000341,MYR,2025-12-31 23:59:59
2025-08,CUST_000283,MY,MY_BANK,Wei Teo,premium,2,185000.0,74367.31,110632.69,0.402,ACC_0000343,MYR,2025-12-31 23:59:59
2025-08,CUST_000284,MY,MY_BANK,Yan Yeo,mass,1,9600.0,3115.66,6484.34,0.3245,ACC_0000344,MYR,2025-12-31 23:59:59
2025-08,CUST_000285,MY,MY_BANK,Feng Wong,mass,2,45700.0,9269.16,36430.84,0.2028,ACC_0000345,MYR,2025-12-31 23:59:59
2025-08,CUST_000286,MY,MY_BANK,Putri binte Daud,mass,1,1700.0,22652.24,0.0,13.3248,ACC_0000347,MYR,2025-12-31 23:59:59
2025-08,CUST_000287,MY,MY_BANK,Rashid bin Ghani,mass,1,14300.0,8680.47,5619.53,0.607,ACC_0000348,MYR,2025-12-31 23:59:59
2025-08,CUST_000288,MY,MY_BANK,Hong Ho,premium,1,101900.0,17706.89,84193.11,0.1738,ACC_0000349,MYR,2025-12-31 23:59:59
2025-08,CUST_000289,MY,MY_BANK,Yong Lee,mass,1,13800.0,6481.86,7318.14,0.4697,ACC_0000350,MYR,2025-12-31 23:59:59
2025-08,CUST_000290,MY,MY_BANK,Wei Teo,affluent,1,23700.0,12583.46,11116.54,0.5309,ACC_0000351,MYR,2025-12-31 23:59:59
2025-08,CUST_000291,MY,MY_BANK,Hui Ho,mass,1,10700.0,11260.2,0.0,1.0524,ACC_0000352,MYR,2025-12-31 23:59:59
2025-08,CUST_000292,MY,MY_BANK,Iskandar bin Abdullah,affluent,1,30400.0,7341.81,23058.19,0.2415,ACC_0000353,MYR,2025-12-31 23:59:59
2025-08,CUST_000293,MY,MY_BANK,Kai Sim,mass,1,8300.0,4633.49,3666.51,0.5583,ACC_0000354,MYR,2025-12-31 23:59:59
2025-08,CUST_000294,MY,MY_BANK,Rashid bin Salleh,mass,1,13500.0,2835.55,10664.45,0.21,ACC_0000355,MYR,2025-12-31 23:59:59
2025-08,CUST_000295,MY,MY_BANK,Sheng Lim,mass,2,31900.0,9854.25,22045.75,0.3089,ACC_0000357,MYR,2025-12-31 23:59:59
2025-08,CUST_000296,MY,MY_BANK,Ling Chua,mass,2,20600.0,15610.84,4989.16,0.7578,ACC_0000359,MYR,2025-12-31 23:59:59
2025-08,CUST_000297,MY,MY_BANK,Nadia binte Othman,mass,2,21800.0,10876.96,10923.04,0.4989,ACC_0000360,MYR,2025-12-31 23:59:59
2025-08,CUST_000298,MY,MY_BANK,Feng Yeo,mass,1,11500.0,8686.68,2813.32,0.7554,ACC_0000362,MYR,2025-12-31 23:59:59
2025-08,CUST_000299,MY,MY_BANK,Mei Lee,mass,1,23300.0,12880.04,10419.96,0.5528,ACC_0000363,MYR,2025-12-31 23:59:59
2025-08,CUST_000300,MY,MY_BANK,Nordin bin Hassan,mass,1,11300.0,5435.89,5864.11,0.4811,ACC_0000364,MYR,2025-12-31 23:59:59
2025-08,CUST_000301,MY,MY_BANK,Bin Heng,affluent,1,13400.0,2408.09,10991.91,0.1797,ACC_0000365,MYR,2025-12-31 23:59:59
2025-08,CUST_000302,MY,MY_BANK,Hafiz bin Bakar,mass,2,24200.0,4756.2,19443.8,0.1965,ACC_0000366,MYR,2025-12-31 23:59:59
2025-08,CUST_000303,MY,MY_BANK,Rashid bin Abdullah,affluent,1,40500.0,8123.52,32376.48,0.2006,ACC_0000368,MYR,2025-12-31 23:59:59
2025-08,CUST_000304,MY,MY_BANK,Liyana binte Ahmad,affluent,2,81800.0,32341.65,49458.35,0.3954,ACC_0000369,MYR,2025-12-31 23:59:59
2025-08,CUST_000305,MY,MY_BANK,Hao Ong,affluent,1,22500.0,4537.71,17962.29,0.2017,ACC_0000371,MYR,2025-12-31 23:59:59
2025-08,CUST_000306,MY,MY_BANK,Ling Ng,mass,2,29600.0,10568.39,19031.61,0.357,ACC_0000373,MYR,2025-12-31 23:59:59
2025-08,CUST_000307,MY,MY_BANK,Jun Tan,premium,1,122000.0,43239.58,78760.42,0.3544,ACC_0000374,MYR,2025-12-31 23:59:59
2025-08,CUST_000308,MY,MY_BANK,Ming Goh,mass,1,11000.0,7607.41,3392.59,0.6916,ACC_0000375,MYR,2025-12-31 23:59:59
2025-08,CUST_000309,MY,MY_BANK,Irfan bin Daud,mass,2,42700.0,19130.62,23569.38,0.448,ACC_0000376,MYR,2025-12-31 23:59:59
2025-08,CUST_000310,MY,MY_BANK,Yan Heng,mass,1,12300.0,3249.26,9050.74,0.2642,ACC_0000378,MYR,2025-12-31 23:59:59
2025-08,CUST_000311,MY,MY_BANK,Hui Ong,affluent,1,37700.0,24557.13,13142.87,0.6514,ACC_0000379,MYR,2025-12-31 23:59:59
2025-08,CUST_000312,MY,MY_BANK,Kai Ng,mass,2,47300.0,14658.89,32641.11,0.3099,ACC_0000380,MYR,2025-12-31 23:59:59
2025-08,CUST_000313,MY,MY_BANK,Cheng Ng,affluent,2,66400.0,14003.11,52396.89,0.2109,ACC_0000383,MYR,2025-12-31 23:59:59
2025-08,CUST_000314,MY,MY_BANK,Omar bin Bakar,affluent,2,97800.0,15270.18,82529.82,0.1561,ACC_0000385,MYR,2025-12-31 23:59:59
2025-08,CUST_000315,MY,MY_BANK,Hong Chua,mass,1,28700.0,4621.74,24078.26,0.161,ACC_0000386,MYR,2025-12-31 23:59:59
2025-08,CUST_000316,MY,MY_BANK,Hanis binte Ghani,mass,1,8400.0,3997.37,4402.63,0.4759,ACC_0000387,MYR,2025-12-31 23:59:59
2025-08,CUST_000317,MY,MY_BANK,Ying Sim,mass,1,9900.0,7028.88,2871.12,0.71,ACC_0000388,MYR,2025-12-31 23:59:59
2025-08,CUST_000318,MY,MY_BANK,Kasim bin Aziz,mass,1,9700.0,4302.45,5397.55,0.4436,ACC_0000389,MYR,2025-12-31 23:59:59
2025-08,CUST_000319,MY,MY_BANK,Jing Teo,affluent,1,56400.0,3051.46,53348.54,0.0541,ACC_0000390,MYR,2025-12-31 23:59:59
2025-08,CUST_000320,MY,MY_BANK,Nordin bin Abdullah,affluent,1,40600.0,8997.83,31602.17,0.2216,ACC_0000391,MYR,2025-12-31 23:59:59
2025-08,CUST_000321,MY,MY_BANK,Putri binte Aziz,mass,1,13200.0,3102.26,10097.74,0.235,ACC_0000392,MYR,2025-12-31 23:59:59
2025-08,CUST_000322,MY,MY_BANK,Bin Ong,affluent,1,34600.0,15575.05,19024.95,0.4501,ACC_0000393,MYR,2025-12-31 23:59:59
2025-08,CUST_000323,MY,MY_BANK,Fatin binte Aziz,mass,2,19700.0,10450.98,9249.02,0.5305,ACC_0000394,MYR,2025-12-31 23:59:59
2025-08,CUST_000324,MY,MY_BANK,Iskandar bin Yahya,mass,1,23700.0,7299.5,16400.5,0.308,ACC_0000396,MYR,2025-12-31 23:59:59
2025-08,CUST_000325,MY,MY_BANK,Kasim bin Mohamed,mass,1,10600.0,8047.53,2552.47,0.7592,ACC_0000397,MYR,2025-12-31 23:59:59
2025-08,CUST_000326,MY,MY_BANK,Muhammad bin Othman,affluent,1,16800.0,4294.81,12505.19,0.2556,ACC_0000398,MYR,2025-12-31 23:59:59
2025-08,CUST_000327,MY,MY_BANK,Bin Tay,affluent,1,47100.0,8862.99,38237.01,0.1882,ACC_0000399,MYR,2025-12-31 23:59:59
2025-08,CUST_000328,MY,MY_BANK,Fadzli bin Aziz,mass,2,39200.0,9707.75,29492.25,0.2476,ACC_0000401,MYR,2025-12-31 23:59:59
2025-08,CUST_000329,MY,MY_BANK,Cheng Lau,affluent,1,62200.0,7733.14,54466.86,0.1243,ACC_0000402,MYR,2025-12-31 23:59:59
2025-08,CUST_000330,MY,MY_BANK,Putri binte Ahmad,mass,1,10000.0,4531.16,5468.84,0.4531,ACC_0000403,MYR,2025-12-31 23:59:59
2025-08,CUST_000331,MY,MY_BANK,Cheng Ho,mass,2,27800.0,6613.34,21186.66,0.2379,ACC_0000404,MYR,2025-12-31 23:59:59
2025-08,CUST_000332,MY,MY_BANK,Jun Heng,mass,1,8000.0,10251.59,0.0,1.2814,ACC_0000406,MYR,2025-12-31 23:59:59
2025-08,CUST_000333,MY,MY_BANK,Ling Ng,mass,1,18100.0,18659.58,0.0,1.0309,ACC_0000407,MYR,2025-12-31 23:59:59
2025-08,CUST_000334,MY,MY_BANK,Hanis binte Daud,affluent,1,15900.0,17755.24,0.0,1.1167,ACC_0000408,MYR,2025-12-31 23:59:59
2025-08,CUST_000335,MY,MY_BANK,Sheng Lee,mass,1,20500.0,3127.35,17372.65,0.1526,ACC_0000409,MYR,2025-12-31 23:59:59
2025-08,CUST_000336,MY,MY_BANK,Jun Tay,premium,1,110300.0,52788.74,57511.26,0.4786,ACC_0000410,MYR,2025-12-31 23:59:59
2025-08,CUST_000337,MY,MY_BANK,Hong Chen,affluent,2,43700.0,15618.18,28081.82,0.3574,ACC_0000412,MYR,2025-12-31 23:59:59
2025-08,CUST_000338,MY,MY_BANK,Nadia binte Hassan,premium,1,75400.0,25797.61,49602.39,0.3421,ACC_0000413,MYR,2025-12-31 23:59:59
2025-08,CUST_000339,MY,MY_BANK,Kasim bin Ahmad,premium,1,94800.0,18257.11,76542.89,0.1926,ACC_0000414,MYR,2025-12-31 23:59:59
2025-08,CUST_000340,MY,MY_BANK,Azrul bin Rahman,premium,2,130700.0,53782.33,76917.67,0.4115,ACC_0000415,MYR,2025-12-31 23:59:59
2025-08,CUST_000341,MY,MY_BANK,Jian Teo,mass,1,7400.0,8235.35,0.0,1.1129,ACC_0000417,MYR,2025-12-31 23:59:59
2025-08,CUST_000342,MY,MY_BANK,Na Wong,mass,1,20900.0,4089.92,16810.08,0.1957,ACC_0000418,MYR,2025-12-31 23:59:59
2025-08,CUST_000343,MY,MY_BANK,Xin Phua,affluent,1,30700.0,7275.22,23424.78,0.237,ACC_0000419,MYR,2025-12-31 23:59:59
2025-08,CUST_000344,MY,MY_BANK,Hui Phua,affluent,1,28700.0,8829.68,19870.32,0.3077,ACC_0000420,MYR,2025-12-31 23:59:59
2025-08,CUST_000345,MY,MY_BANK,Hafiz bin Othman,affluent,1,40300.0,9062.26,31237.74,0.2249,ACC_0000421,MYR,2025-12-31 23:59:59
2025-08,CUST_000346,MY,MY_BANK,Cheng Ng,mass,1,15600.0,2908.95,12691.05,0.1865,ACC_0000422,MYR,2025-12-31 23:59:59
2025-08,CUST_000347,MY,MY_BANK,Jun Ho,mass,2,11400.0,25707.98,0.0,2.2551,ACC_0000424,MYR,2025-12-31 23:59:59
2025-08,CUST_000348,MY,MY_BANK,Hanis binte Salleh,affluent,1,9600.0,9878.38,0.0,1.029,ACC_0000425,MYR,2025-12-31 23:59:59
2025-08,CUST_000349,MY,MY_BANK,Putri binte Yahya,mass,1,9600.0,7209.41,2390.59,0.751,ACC_0000426,MYR,2025-12-31 23:59:59
2025-08,CUST_000350,MY,MY_BANK,Yong Ho,affluent,1,43300.0,17681.12,25618.88,0.4083,ACC_0000427,MYR,2025-12-31 23:59:59
2025-08,CUST_000351,IN,IN_BANK,Suresh Shah,premium,1,2221300.0,376063.62,1845236.38,0.1693,ACC_0000428,INR,2025-12-31 23:59:59
2025-08,CUST_000352,IN,IN_BANK,Asha Verma,mass,2,545100.0,370229.9,174870.1,0.6792,ACC_0000429,INR,2025-12-31 23:59:59
2025-08,CUST_000353,IN,IN_BANK,Suresh Shah,mass,1,268400.0,69319.71,199080.29,0.2583,ACC_0000431,INR,2025-12-31 23:59:59
2025-08,CUST_000354,IN,IN_BANK,Rahul Patel,affluent,1,514400.0,108036.45,406363.55,0.21,ACC_0000432,INR,2025-12-31 23:59:59
2025-08,CUST_000355,IN,IN_BANK,Suresh Patel,mass,2,462200.0,257094.94,205105.06,0.5562,ACC_0000434,INR,2025-12-31 23:59:59
2025-08,CUST_000356,IN,IN_BANK,Shreya Kumar,affluent,2,555300.0,400470.83,154829.17,0.7212,ACC_0000436,INR,2025-12-31 23:59:59
2025-08,CUST_000357,IN,IN_BANK,Amit Pillai,mass,1,174100.0,84886.54,89213.46,0.4876,ACC_0000437,INR,2025-12-31 23:59:59
2025-08,CUST_000358,IN,IN_BANK,Arjun Gupta,affluent,1,328400.0,111950.15,216449.85,0.3409,ACC_0000438,INR,2025-12-31 23:59:59
2025-08,CUST_000359,IN,IN_BANK,Rohit Pillai,mass,1,155700.0,298533.84,0.0,1.9174,ACC_0000439,INR,2025-12-31 23:59:59
2025-08,CUST_000360,IN,IN_BANK,Arjun Patel,mass,1,104700.0,76240.08,28459.92,0.7282,ACC_0000440,INR,2025-12-31 23:59:59
2025-08,CUST_000361,IN,IN_BANK,Priya Gupta,premium,1,1630100.0,601087.84,1029012.16,0.3687,ACC_0000441,INR,2025-12-31 23:59:59
2025-08,CUST_000362,IN,IN_BANK,Amit Kapoor,mass,2,576000.0,156338.43,419661.57,0.2714,ACC_0000443,INR,2025-12-31 23:59:59
2025-08,CUST_000363,IN,IN_BANK,Anjali Iyer,mass,1,239500.0,194390.82,45109.18,0.8117,ACC_0000444,INR,2025-12-31 23:59:59
2025-08,CUST_000364,IN,IN_BANK,Rohit Pillai,premium,2,4509300.0,1530658.7,2978641.3,0.3394,ACC_0000446,INR,2025-12-31 23:59:59
2025-08,CUST_000365,IN,IN_BANK,Ananya Mehta,mass,1,178000.0,96523.29,81476.71,0.5423,ACC_0000447,INR,2025-12-31 23:59:59
2025-08,CUST_000366,IN,IN_BANK,Kavya Joshi,affluent,1,540800.0,1349917.46,0.0,2.4961,ACC_0000448,INR,2025-12-31 23:59:59
2025-08,CUST_000367,IN,IN_BANK,Deepak Reddy,affluent,1,601300.0,260126.8,341173.2,0.4326,ACC_0000449,INR,2025-12-31 23:59:59
2025-08,CUST_000368,IN,IN_BANK,Sunita Shah,mass,1,225900.0,91243.15,134656.85,0.4039,ACC_0000450,INR,2025-12-31 23:59:59
