statement_id,account_id,customer_id,country_code,legal_entity,full_name,customer_segment,statement_month,statement_date,opening_balance,closing_balance,total_spend,total_credits,total_fees,minimum_due,total_due,due_date,payment_status,credit_limit,available_credit,utilization_rate,transaction_count,interest_charged,created_at
STMT_00003621,ACC_0000302,CUST_000251,MY,MY_BANK,Ying Lee,mass,2025-09,2025-09-30,0.0,209.27,209.27,0,0.0,50.0,209.27,2025-10-21,paid_full,6700.0,6490.73,0.0312,1,0.0,2025-09-30 23:59:00
STMT_00003622,ACC_0000302,CUST_000251,MY,MY_BANK,Ying Lee,mass,2025-10,2025-10-31,0.0,3656.64,3656.64,0,0.0,109.7,3656.64,2025-11-21,paid_minimum,6700.0,3043.36,0.5458,5,0.0,2025-10-31 23:59:00
STMT_00003623,ACC_0000302,CUST_000251,MY,MY_BANK,Ying Lee,mass,2025-11,2025-11-30,3546.94,6916.39,3298.51,0,70.94,207.49,6916.39,2025-12-21,paid_full,6700.0,0.0,1.0323,7,70.94,2025-11-30 23:59:00
STMT_00003624,ACC_0000302,CUST_000251,MY,MY_BANK,Ying Lee,mass,2025-12,2025-12-31,0.0,2154.47,2154.47,0,0.0,64.63,2154.47,2026-01-21,overdue,6700.0,4545.53,0.3216,4,0.0,2025-12-31 23:59:00
STMT_00003625,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-01,2025-01-31,6551.57,7082.7,411.02,0,120.11,212.48,7082.7,2025-02-21,overdue,19000.0,11917.3,0.3728,3,120.11,2025-01-31 23:59:00
STMT_00003626,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-02,2025-02-28,6895.22,10050.31,3028.68,0,126.41,301.51,10050.31,2025-03-21,overdue,19000.0,8949.69,0.529,5,126.41,2025-02-28 23:59:00
STMT_00003627,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-03,2025-03-31,9773.8,12385.08,2432.09,0,179.19,371.55,12385.08,2025-04-21,paid_full,19000.0,6614.92,0.6518,6,179.19,2025-03-31 23:59:00
STMT_00003628,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-04,2025-04-30,0.0,7089.37,7089.37,0,0.0,212.68,7089.37,2025-05-21,overdue,19000.0,11910.63,0.3731,9,0.0,2025-04-30 23:59:00
STMT_00003629,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-05,2025-05-31,7114.37,7467.8,223.0,0,130.43,224.03,7467.8,2025-06-21,paid_full,19000.0,11532.2,0.393,1,130.43,2025-05-31 23:59:00
STMT_00003630,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-06,2025-06-30,0.0,6858.07,6858.07,0,0.0,205.74,6858.07,2025-07-21,paid_minimum,19000.0,12141.93,0.361,6,0.0,2025-06-30 23:59:00
STMT_00003631,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-07,2025-07-31,6652.33,10183.95,3409.66,0,121.96,305.52,10183.95,2025-08-21,overdue,19000.0,8816.05,0.536,2,121.96,2025-07-31 23:59:00
STMT_00003632,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-08,2025-08-31,10208.95,11371.61,975.5,0,187.16,341.15,11371.61,2025-09-21,overdue,19000.0,7628.39,0.5985,2,187.16,2025-08-31 23:59:00
STMT_00003633,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-09,2025-09-30,11055.46,13061.94,1803.8,0,202.68,391.86,13061.94,2025-10-21,paid_minimum,19000.0,5938.06,0.6875,3,202.68,2025-09-30 23:59:00
STMT_00003634,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-10,2025-10-31,12670.08,14344.38,1442.02,0,232.28,430.33,14344.38,2025-11-21,overdue,19000.0,4655.62,0.755,3,232.28,2025-10-31 23:59:00
STMT_00003635,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-11,2025-11-30,14369.38,17296.34,2663.52,0,263.44,518.89,17296.34,2025-12-21,paid_partial,19000.0,1703.66,0.9103,4,263.44,2025-11-30 23:59:00
STMT_00003636,ACC_0000303,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,2025-12,2025-12-31,11909.12,16385.83,4258.38,0,218.33,491.57,16385.83,2026-01-21,paid_partial,19000.0,2614.17,0.8624,5,218.33,2025-12-31 23:59:00
STMT_00003637,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-01,2025-01-31,22152.91,28455.76,5970.56,0,332.29,853.67,28455.76,2025-02-21,overdue,49700.0,21244.24,0.5726,8,332.29,2025-01-31 23:59:00
STMT_00003638,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-02,2025-02-28,27627.09,30716.32,2674.82,0,414.41,921.49,30716.32,2025-03-21,paid_full,49700.0,18983.68,0.618,6,414.41,2025-02-28 23:59:00
STMT_00003639,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-03,2025-03-31,0.0,5618.68,5618.68,0,0.0,168.56,5618.68,2025-04-21,paid_partial,49700.0,44081.32,0.1131,12,0.0,2025-03-31 23:59:00
STMT_00003640,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-04,2025-04-30,1439.7,15764.67,14303.37,0,21.6,472.94,15764.67,2025-05-21,paid_partial,49700.0,33935.33,0.3172,17,21.6,2025-04-30 23:59:00
STMT_00003641,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-05,2025-05-31,2734.87,9630.02,6854.13,0,41.02,288.9,9630.02,2025-06-21,overdue,49700.0,40069.98,0.1938,9,41.02,2025-05-31 23:59:00
STMT_00003642,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-06,2025-06-30,9366.12,14602.5,5095.89,0,140.49,438.07,14602.5,2025-07-21,paid_partial,49700.0,35097.5,0.2938,7,140.49,2025-06-30 23:59:00
STMT_00003643,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-07,2025-07-31,1772.25,10203.17,8404.34,0,26.58,306.1,10203.17,2025-08-21,paid_partial,49700.0,39496.83,0.2053,13,26.58,2025-07-31 23:59:00
STMT_00003644,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-08,2025-08-31,1566.53,8416.17,6826.14,0,23.5,252.49,8416.17,2025-09-21,paid_partial,49700.0,41283.83,0.1693,11,23.5,2025-08-31 23:59:00
STMT_00003645,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-09,2025-09-30,3316.58,7998.23,4631.9,0,49.75,239.95,7998.23,2025-10-21,paid_full,49700.0,41701.77,0.1609,12,49.75,2025-09-30 23:59:00
STMT_00003646,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-10,2025-10-31,0.0,8454.92,8454.92,0,0.0,253.65,8454.92,2025-11-21,paid_partial,49700.0,41245.08,0.1701,11,0.0,2025-10-31 23:59:00
STMT_00003647,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-11,2025-11-30,2962.81,9665.73,6658.48,0,44.44,289.97,9665.73,2025-12-21,paid_partial,49700.0,40034.27,0.1945,9,44.44,2025-11-30 23:59:00
STMT_00003648,ACC_0000304,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-12,2025-12-31,546.25,6572.8,6018.36,0,8.19,197.18,6572.8,2026-01-21,paid_full,49700.0,43127.2,0.1322,11,8.19,2025-12-31 23:59:00
STMT_00003649,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-01,2025-01-31,22844.01,29252.57,6065.9,0,342.66,877.58,29252.57,2025-02-21,paid_full,48800.0,19547.43,0.5994,10,342.66,2025-01-31 23:59:00
STMT_00003650,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-02,2025-02-28,0.0,9797.76,9797.76,0,0.0,293.93,9797.76,2025-03-21,paid_full,48800.0,39002.24,0.2008,11,0.0,2025-02-28 23:59:00
STMT_00003651,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-03,2025-03-31,0.0,14410.87,14410.87,0,0.0,432.33,14410.87,2025-04-21,paid_partial,48800.0,34389.13,0.2953,13,0.0,2025-03-31 23:59:00
STMT_00003652,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-04,2025-04-30,1997.6,11905.35,9877.79,0,29.96,357.16,11905.35,2025-05-21,paid_partial,48800.0,36894.65,0.244,14,29.96,2025-04-30 23:59:00
STMT_00003653,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-05,2025-05-31,1581.3,6579.58,4974.56,0,23.72,197.39,6579.58,2025-06-21,paid_full,48800.0,42220.42,0.1348,12,23.72,2025-05-31 23:59:00
STMT_00003654,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-06,2025-06-30,0.0,5296.96,5296.96,0,0.0,158.91,5296.96,2025-07-21,paid_full,48800.0,43503.04,0.1085,8,0.0,2025-06-30 23:59:00
STMT_00003655,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-07,2025-07-31,0.0,11594.71,11594.71,0,0.0,347.84,11594.71,2025-08-21,overdue,48800.0,37205.29,0.2376,12,0.0,2025-07-31 23:59:00
STMT_00003656,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-08,2025-08-31,11271.87,16759.74,5318.79,0,169.08,502.79,16759.74,2025-09-21,paid_full,48800.0,32040.26,0.3434,9,169.08,2025-08-31 23:59:00
STMT_00003657,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-09,2025-09-30,0.0,7700.18,7700.18,0,0.0,231.01,7700.18,2025-10-21,paid_full,48800.0,41099.82,0.1578,11,0.0,2025-09-30 23:59:00
STMT_00003658,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-10,2025-10-31,0.0,4915.76,4915.76,0,0.0,147.47,4915.76,2025-11-21,overdue,48800.0,43884.24,0.1007,8,0.0,2025-10-31 23:59:00
STMT_00003659,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-11,2025-11-30,4793.29,17748.38,12883.19,0,71.9,532.45,17748.38,2025-12-21,paid_full,48800.0,31051.62,0.3637,15,71.9,2025-11-30 23:59:00
STMT_00003660,ACC_0000305,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2025-12,2025-12-31,0.0,5697.62,5697.62,0,0.0,170.93,5697.62,2026-01-21,paid_full,48800.0,43102.38,0.1168,10,0.0,2025-12-31 23:59:00
STMT_00003661,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-01,2025-01-31,15413.63,28183.84,12539.01,0,231.2,845.52,28183.84,2025-02-21,overdue,42400.0,14216.16,0.6647,13,231.2,2025-01-31 23:59:00
STMT_00003662,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-02,2025-02-28,28208.84,37793.29,9161.32,0,423.13,1133.8,37793.29,2025-03-21,paid_full,42400.0,4606.71,0.8914,14,423.13,2025-02-28 23:59:00
STMT_00003663,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-03,2025-03-31,0.0,8200.81,8200.81,0,0.0,246.02,8200.81,2025-04-21,overdue,42400.0,34199.19,0.1934,11,0.0,2025-03-31 23:59:00
STMT_00003664,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-04,2025-04-30,7979.79,12842.28,4742.79,0,119.7,385.27,12842.28,2025-05-21,paid_partial,42400.0,29557.72,0.3029,7,119.7,2025-04-30 23:59:00
STMT_00003665,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-05,2025-05-31,3914.56,12340.34,8367.06,0,58.72,370.21,12340.34,2025-06-21,paid_minimum,42400.0,30059.66,0.291,17,58.72,2025-05-31 23:59:00
STMT_00003666,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-06,2025-06-30,11970.13,15810.52,3660.84,0,179.55,474.32,15810.52,2025-07-21,overdue,42400.0,26589.48,0.3729,16,179.55,2025-06-30 23:59:00
STMT_00003667,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-07,2025-07-31,15835.52,19168.01,3094.96,0,237.53,575.04,19168.01,2025-08-21,paid_partial,42400.0,23231.99,0.4521,11,237.53,2025-07-31 23:59:00
STMT_00003668,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-08,2025-08-31,2831.94,6776.93,3902.51,0,42.48,203.31,6776.93,2025-09-21,paid_partial,42400.0,35623.07,0.1598,8,42.48,2025-08-31 23:59:00
STMT_00003669,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-09,2025-09-30,693.07,7207.44,6503.97,0,10.4,216.22,7207.44,2025-10-21,paid_partial,42400.0,35192.56,0.17,7,10.4,2025-09-30 23:59:00
STMT_00003670,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-10,2025-10-31,872.41,6519.07,5633.57,0,13.09,195.57,6519.07,2025-11-21,overdue,42400.0,35880.93,0.1538,7,13.09,2025-10-31 23:59:00
STMT_00003671,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-11,2025-11-30,6348.5,14883.73,8440.0,0,95.23,446.51,14883.73,2025-12-21,overdue,42400.0,27516.27,0.351,12,95.23,2025-11-30 23:59:00
STMT_00003672,ACC_0000306,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-12,2025-12-31,14462.22,22421.28,7742.13,0,216.93,672.64,22421.28,2026-01-21,paid_minimum,42400.0,19978.72,0.5288,13,216.93,2025-12-31 23:59:00
STMT_00003673,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-01,2025-01-31,9459.19,12012.99,2411.91,0,141.89,360.39,12012.99,2025-02-21,paid_full,36900.0,24887.01,0.3256,8,141.89,2025-01-31 23:59:00
STMT_00003674,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-02,2025-02-28,0.0,6421.56,6421.56,0,0.0,192.65,6421.56,2025-03-21,paid_partial,36900.0,30478.44,0.174,8,0.0,2025-02-28 23:59:00
STMT_00003675,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-03,2025-03-31,3935.79,15172.17,11177.34,0,59.04,455.17,15172.17,2025-04-21,overdue,36900.0,21727.83,0.4112,14,59.04,2025-03-31 23:59:00
STMT_00003676,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-04,2025-04-30,14742.0,21001.88,6038.75,0,221.13,630.06,21001.88,2025-05-21,paid_partial,36900.0,15898.12,0.5692,6,221.13,2025-04-30 23:59:00
STMT_00003677,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-05,2025-05-31,5835.39,10899.06,4976.14,0,87.53,326.97,10899.06,2025-06-21,paid_partial,36900.0,26000.94,0.2954,9,87.53,2025-05-31 23:59:00
STMT_00003678,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-06,2025-06-30,1339.27,11117.41,9758.05,0,20.09,333.52,11117.41,2025-07-21,paid_partial,36900.0,25782.59,0.3013,9,20.09,2025-06-30 23:59:00
STMT_00003679,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-07,2025-07-31,1725.47,6217.28,4465.93,0,25.88,186.52,6217.28,2025-08-21,paid_minimum,36900.0,30682.72,0.1685,10,25.88,2025-07-31 23:59:00
STMT_00003680,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-08,2025-08-31,6030.76,15995.13,9873.91,0,90.46,479.85,15995.13,2025-09-21,paid_minimum,36900.0,20904.87,0.4335,21,90.46,2025-08-31 23:59:00
STMT_00003681,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-09,2025-09-30,15515.28,21004.07,5256.06,0,232.73,630.12,21004.07,2025-10-21,overdue,36900.0,15895.93,0.5692,7,232.73,2025-09-30 23:59:00
STMT_00003682,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-10,2025-10-31,20398.95,22604.72,1899.79,0,305.98,678.14,22604.72,2025-11-21,paid_partial,36900.0,14295.28,0.6126,7,305.98,2025-10-31 23:59:00
STMT_00003683,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-11,2025-11-30,7991.69,13646.31,5534.74,0,119.88,409.39,13646.31,2025-12-21,paid_partial,36900.0,23253.69,0.3698,10,119.88,2025-11-30 23:59:00
STMT_00003684,ACC_0000307,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2025-12,2025-12-31,3389.28,9700.86,6260.74,0,50.84,291.03,9700.86,2026-01-21,overdue,36900.0,27199.14,0.2629,9,50.84,2025-12-31 23:59:00
STMT_00003685,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-01,2025-01-31,4445.19,8617.83,4091.14,0,81.5,258.53,8617.83,2025-02-21,paid_partial,7300.0,0.0,1.1805,5,81.5,2025-01-31 23:59:00
STMT_00003686,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-02,2025-02-28,4672.7,5880.67,1122.3,0,85.67,176.42,5880.67,2025-03-21,paid_partial,7300.0,1419.33,0.8056,3,85.67,2025-02-28 23:59:00
STMT_00003687,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-03,2025-03-31,1467.95,7092.37,5597.51,0,26.91,212.77,7092.37,2025-04-21,paid_partial,7300.0,207.63,0.9716,9,26.91,2025-03-31 23:59:00
STMT_00003688,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-04,2025-04-30,2598.72,7433.94,4787.58,0,47.64,223.02,7433.94,2025-05-21,paid_full,7300.0,0.0,1.0183,7,47.64,2025-04-30 23:59:00
STMT_00003689,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-05,2025-05-31,0.0,3547.89,3547.89,0,0.0,106.44,3547.89,2025-06-21,paid_minimum,7300.0,3752.11,0.486,4,0.0,2025-05-31 23:59:00
STMT_00003690,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-06,2025-06-30,3441.45,9911.1,6406.56,0,63.09,297.33,9911.1,2025-07-21,paid_minimum,7300.0,0.0,1.3577,5,63.09,2025-06-30 23:59:00
STMT_00003691,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-07,2025-07-31,9613.77,14307.95,4517.93,0,176.25,429.24,14307.95,2025-08-21,paid_full,7300.0,0.0,1.96,6,176.25,2025-07-31 23:59:00
STMT_00003692,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-08,2025-08-31,0.0,2701.37,2701.37,0,0.0,81.04,2701.37,2025-09-21,paid_full,7300.0,4598.63,0.3701,3,0.0,2025-08-31 23:59:00
STMT_00003693,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-09,2025-09-30,0.0,6173.32,6173.32,0,0.0,185.2,6173.32,2025-10-21,paid_full,7300.0,1126.68,0.8457,8,0.0,2025-09-30 23:59:00
STMT_00003694,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-10,2025-10-31,0.0,4894.08,4894.08,0,0.0,146.82,4894.08,2025-11-21,paid_partial,7300.0,2405.92,0.6704,10,0.0,2025-10-31 23:59:00
STMT_00003695,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-11,2025-11-30,1511.89,4599.62,3060.01,0,27.72,137.99,4599.62,2025-12-21,paid_full,7300.0,2700.38,0.6301,6,27.72,2025-11-30 23:59:00
STMT_00003696,ACC_0000308,CUST_000255,MY,MY_BANK,Wei Chua,mass,2025-12,2025-12-31,0.0,2713.2,2713.2,0,0.0,81.4,2713.2,2026-01-21,overdue,7300.0,4586.8,0.3717,7,0.0,2025-12-31 23:59:00
STMT_00003697,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-01,2025-01-31,10116.1,19096.52,8828.68,0,151.74,572.9,19096.52,2025-02-21,paid_full,28500.0,9403.48,0.6701,8,151.74,2025-01-31 23:59:00
STMT_00003698,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-02,2025-02-28,0.0,8480.0,8480.0,0,0.0,254.4,8480.0,2025-03-21,paid_full,28500.0,20020.0,0.2975,9,0.0,2025-02-28 23:59:00
STMT_00003699,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-03,2025-03-31,0.0,14537.67,14537.67,0,0.0,436.13,14537.67,2025-04-21,paid_full,28500.0,13962.33,0.5101,14,0.0,2025-03-31 23:59:00
STMT_00003700,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-04,2025-04-30,0.0,5467.2,5467.2,0,0.0,164.02,5467.2,2025-05-21,paid_full,28500.0,23032.8,0.1918,10,0.0,2025-04-30 23:59:00
STMT_00003701,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-05,2025-05-31,0.0,4735.11,4735.11,0,0.0,142.05,4735.11,2025-06-21,paid_full,28500.0,23764.89,0.1661,5,0.0,2025-05-31 23:59:00
STMT_00003702,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-06,2025-06-30,0.0,11233.33,11233.33,0,0.0,337.0,11233.33,2025-07-21,paid_full,28500.0,17266.67,0.3942,13,0.0,2025-06-30 23:59:00
STMT_00003703,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-07,2025-07-31,0.0,7249.53,7249.53,0,0.0,217.49,7249.53,2025-08-21,paid_full,28500.0,21250.47,0.2544,14,0.0,2025-07-31 23:59:00
STMT_00003704,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-08,2025-08-31,0.0,7414.07,7414.07,0,0.0,222.42,7414.07,2025-09-21,paid_full,28500.0,21085.93,0.2601,13,0.0,2025-08-31 23:59:00
STMT_00003705,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-09,2025-09-30,0.0,14291.82,14291.82,0,0.0,428.75,14291.82,2025-10-21,overdue,28500.0,14208.18,0.5015,18,0.0,2025-09-30 23:59:00
STMT_00003706,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-10,2025-10-31,13888.07,23043.52,8947.13,0,208.32,691.31,23043.52,2025-11-21,overdue,28500.0,5456.48,0.8085,12,208.32,2025-10-31 23:59:00
STMT_00003707,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-11,2025-11-30,22377.21,31871.18,9158.31,0,335.66,956.14,31871.18,2025-12-21,paid_full,28500.0,0.0,1.1183,10,335.66,2025-11-30 23:59:00
STMT_00003708,ACC_0000309,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,2025-12,2025-12-31,0.0,12490.37,12490.37,0,0.0,374.71,12490.37,2026-01-21,paid_full,28500.0,16009.63,0.4383,11,0.0,2025-12-31 23:59:00
STMT_00003709,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-01,2025-01-31,37367.62,41924.04,3995.91,0,560.51,1257.72,41924.04,2025-02-21,paid_partial,74600.0,32675.96,0.562,8,560.51,2025-01-31 23:59:00
STMT_00003710,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-02,2025-02-28,14358.89,18782.02,4207.75,0,215.38,563.46,18782.02,2025-03-21,paid_full,74600.0,55817.98,0.2518,10,215.38,2025-02-28 23:59:00
STMT_00003711,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-03,2025-03-31,0.0,11996.88,11996.88,0,0.0,359.91,11996.88,2025-04-21,paid_minimum,74600.0,62603.12,0.1608,20,0.0,2025-03-31 23:59:00
STMT_00003712,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-04,2025-04-30,11636.97,23066.98,11255.46,0,174.55,692.01,23066.98,2025-05-21,paid_partial,74600.0,51533.02,0.3092,14,174.55,2025-04-30 23:59:00
STMT_00003713,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-05,2025-05-31,9063.65,17126.91,7927.31,0,135.95,513.81,17126.91,2025-06-21,paid_full,74600.0,57473.09,0.2296,15,135.95,2025-05-31 23:59:00
STMT_00003714,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-06,2025-06-30,0.0,9908.79,9908.79,0,0.0,297.26,9908.79,2025-07-21,paid_full,74600.0,64691.21,0.1328,13,0.0,2025-06-30 23:59:00
STMT_00003715,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-07,2025-07-31,0.0,8109.89,8109.89,0,0.0,243.3,8109.89,2025-08-21,paid_partial,74600.0,66490.11,0.1087,15,0.0,2025-07-31 23:59:00
STMT_00003716,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-08,2025-08-31,3591.93,12527.16,8881.35,0,53.88,375.81,12527.16,2025-09-21,paid_full,74600.0,62072.84,0.1679,9,53.88,2025-08-31 23:59:00
STMT_00003717,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-09,2025-09-30,0.0,6381.85,6381.85,0,0.0,191.46,6381.85,2025-10-21,paid_full,74600.0,68218.15,0.0855,13,0.0,2025-09-30 23:59:00
STMT_00003718,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-10,2025-10-31,0.0,2085.49,2085.49,0,0.0,62.56,2085.49,2025-11-21,paid_full,74600.0,72514.51,0.028,5,0.0,2025-10-31 23:59:00
STMT_00003719,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-11,2025-11-30,0.0,7490.4,7490.4,0,0.0,224.71,7490.4,2025-12-21,paid_full,74600.0,67109.6,0.1004,10,0.0,2025-11-30 23:59:00
STMT_00003720,ACC_0000310,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,2025-12,2025-12-31,0.0,4519.67,4519.67,0,0.0,135.59,4519.67,2026-01-21,paid_full,74600.0,70080.33,0.0606,5,0.0,2025-12-31 23:59:00
STMT_00003721,ACC_0000311,CUST_000258,MY,MY_BANK,Ming Chua,affluent,2025-01,2025-01-31,17724.89,26066.84,8076.08,0,265.87,782.01,26066.84,2025-02-21,overdue,27600.0,1533.16,0.9445,9,265.87,2025-01-31 23:59:00
STMT_00003722,ACC_0000311,CUST_000258,MY,MY_BANK,Ming Chua,affluent,2025-02,2025-02-28,25309.83,35605.29,9915.81,0,379.65,1068.16,35605.29,2025-03-21,paid_partial,27600.0,0.0,1.29,12,379.65,2025-02-28 23:59:00
