customer_id,first_name,last_name,email,phone,address_line1,address_line2,city,state,zip_code,country,date_of_birth,ssn_last4,income_band,customer_segment,credit_score,created_at
CUST_000267,Sandra,May,nbender@example.com,+1-655-425-8663x13732,553 Nicole Lakes,Apt. 531,West Summerborough,MP,84379,US,1953-09-14,0339,100-150k,Gold,658,2025-12-03 11:40:18.806389
CUST_000268,Jimmy,Evans,pamelalewis@example.net,758.646.7096,21711 Arellano Canyon Apt. 514,Apt. 765,Dalemouth,VA,09034,US,1991-02-12,0369,75-100k,Gold,301,2025-04-13 10:12:23.810196
CUST_000269,Justin,Wallace,monica41@example.net,640.581.6461x60729,642 Eric Plaza,,Jesusport,TN,17334,US,1982-06-18,8871,150k+,Gold,461,2025-03-25 04:48:26.721651
CUST_000270,Gene,Sloan,jeanettejohnson@example.org,9893737804,4703 William Trafficway Suite 773,Apt. 206,Charlesville,ME,66536,US,1977-08-04,2058,150k+,Gold,311,2024-11-05 23:59:20.594396
CUST_000271,Maxwell,Brown,djohnson@example.org,661-346-7566x698,9231 Gonzales Lodge,,Julianstad,LA,75673,US,1969-10-05,2819,50-75k,Bronze,710,2026-01-08 19:52:08.315119
CUST_000272,Angelica,Hawkins,bobbyadkins@example.net,735-886-9969,883 Alan Shore,,Christianchester,KY,17170,US,2001-02-03,1605,75-100k,Gold,517,2025-11-08 03:05:52.433314
CUST_000273,Melissa,Carpenter,wowen@example.com,889-955-3200x896,594 Brown Wall,Suite 877,Jessicastad,NJ,94845,US,1998-08-22,0254,<25k,Gold,522,2024-03-04 13:19:58.562819
CUST_000274,Tara,Beck,josekeller@example.net,9027551732,59765 Christopher Freeway,Apt. 645,New Aliciaburgh,NM,86714,US,1962-05-30,4692,100-150k,Bronze,788,2025-05-29 22:09:00.597695
CUST_000275,Austin,Graves,blackburnchristina@example.com,+1-996-515-2625x84121,734 Davis Isle,,Carlosville,OH,80796,US,1975-11-22,2931,75-100k,Gold,648,2026-01-01 16:47:20.935482
CUST_000276,Jeffrey,Herrera,jessica46@example.com,(292)363-4178x40730,632 Ann Pass Apt. 261,,Santosmouth,PR,26198,US,1966-06-27,4006,25-50k,Bronze,371,2025-01-17 05:55:17.709952
CUST_000277,Michelle,Kelly,danielle28@example.com,+1-336-724-9813x20046,63045 Reynolds Path Apt. 688,,West Cody,MS,50952,US,1964-08-09,9441,100-150k,Platinum,589,2026-02-13 14:35:26.098806
CUST_000278,Jeffrey,Smith,johnroberts@example.org,979.751.0631x7420,74376 Jay Crossing Suite 885,Apt. 897,Port Hannahport,DE,34103,US,1950-11-16,1939,25-50k,Platinum,753,2024-10-21 14:02:23.040700
CUST_000279,Jason,Moody,brandon53@example.net,(629)681-7825x8517,287 Paige Union Apt. 649,,Melissaton,SD,49072,US,1994-10-03,9540,<25k,Bronze,381,2025-02-20 17:59:07.031477
CUST_000280,Gabriel,Perez,kellireyes@example.org,(727)233-2496,65487 Jason Island Apt. 329,,Harrisonbury,OR,22421,US,1972-12-09,8432,150k+,Silver,660,2025-10-25 05:11:40.440150
CUST_000281,Michelle,Gonzalez,scottwilliam@example.com,860-519-6467,6789 Robert Street,,East Jamesland,FL,71511,US,1982-02-06,2021,25-50k,Silver,516,2024-11-16 00:53:37.728532
CUST_000282,Omar,Espinoza,taylorjonathan@example.net,+1-875-620-3201x939,213 Stephanie Island Suite 526,Apt. 556,South Yolanda,WV,69162,US,1985-06-26,1229,<25k,Silver,840,2024-06-25 00:45:11.520006
CUST_000283,Lisa,Gray,dennisgarrett@example.com,001-952-789-2550x9072,7111 Serrano Run,Suite 211,Donaldfort,NV,19349,US,1992-01-31,9152,100-150k,Bronze,778,2025-04-25 12:23:22.994453
CUST_000284,Craig,Mendoza,jeffreymoreno@example.net,+1-502-469-4652x8986,026 Justin Lane,,Pittmanfort,PR,05676,US,1998-03-01,5634,25-50k,Platinum,592,2025-08-23 20:25:25.590089
CUST_000285,Stephanie,Bean,rnelson@example.org,(339)399-8131x620,455 Carol Circles Suite 856,,Lindachester,CO,65709,US,1980-01-29,4351,<25k,Platinum,672,2024-06-03 03:46:09.100836
CUST_000286,Jonathan,Rollins,goldentracy@example.org,440-840-6620x09277,7814 Ashley Skyway,,Amandatown,MI,40325,US,1994-10-02,9881,150k+,Silver,563,2024-12-25 11:53:32.721425
CUST_000287,Kevin,Cole,csmith@example.net,(551)309-4810,914 Wilson Rue Apt. 264,,South Brettburgh,IA,02117,US,1997-12-01,2881,<25k,Silver,817,2025-04-16 23:21:32.729234
CUST_000288,Kimberly,Torres,molinajean@example.net,602-445-3966x3585,6499 Michael Camp,,Lake Matthewview,NM,78673,US,1990-09-25,4030,100-150k,Bronze,452,2024-02-21 23:06:43.341037
CUST_000289,Diana,Hart,danielshah@example.com,961.800.0173,9500 Mcmillan Trace,Apt. 831,East Masonburgh,MT,85447,US,1991-02-08,6782,50-75k,Gold,763,2024-06-30 04:54:52.958335
CUST_000290,Gregory,Roman,conniewilson@example.org,561-739-6081x9593,98604 Christian Cliff Suite 207,,East Lisafurt,MH,02527,US,1991-07-12,6156,150k+,Bronze,510,2025-01-04 16:30:52.539306
CUST_000291,Ian,Ewing,jenniferjohnson@example.org,(920)419-8218,5055 Romero Springs,Suite 096,Thompsonshire,IA,42288,US,1988-02-02,7287,150k+,Platinum,411,2024-04-09 16:44:31.050580
CUST_000292,Wendy,Moses,fpatton@example.net,310-386-2542,3161 Powell Trace,Suite 484,Port Jessica,AR,24373,US,1958-01-21,4898,50-75k,Silver,543,2024-12-15 15:19:24.687343
CUST_000293,Diana,Porter,ucaldwell@example.com,398-249-2228x9174,9627 Bray Ferry,,Mossland,MN,48634,US,1962-09-23,6176,100-150k,Platinum,844,2026-02-14 10:39:17.729971
CUST_000294,Mark,Lang,fprice@example.org,001-515-789-4712x429,10584 Daniel Mountain Apt. 678,,South Michaelshire,DC,54667,US,1998-01-26,5714,<25k,Silver,337,2024-09-21 21:54:35.253907
CUST_000295,Dawn,Sharp,emilyevans@example.net,(529)306-8063,607 Park Lights Apt. 999,,Port Janice,OH,16877,US,1956-09-02,1481,25-50k,Platinum,803,2026-02-17 11:07:12.893080
CUST_000296,Megan,Young,theresaramirez@example.com,580.763.1885,13953 Scott Avenue,Apt. 708,New Robert,CO,68889,US,1994-12-10,8457,50-75k,Silver,349,2025-10-22 16:55:08.953547
CUST_000297,Travis,Morrison,rosstammy@example.com,884.436.1788x53636,54630 Garcia Cape Apt. 243,,Brandyton,NC,28637,US,1989-02-27,7777,150k+,Platinum,491,2024-12-30 01:06:38.461545
CUST_000298,Amanda,Long,christinawilliams@example.org,771-456-1914x2417,6665 Davies Wells Apt. 202,,North Andrew,AZ,63044,US,1966-08-24,3803,<25k,Bronze,522,2024-04-13 13:15:20.147635
CUST_000299,Elizabeth,Romero,christopher77@example.com,(979)636-6730x6586,97841 Rogers Garden,,Daviesberg,PA,88267,US,2003-02-24,4749,25-50k,Bronze,714,2024-10-26 00:35:38.813398
CUST_000300,Carrie,Manning,kingcynthia@example.net,808.429.0765x244,800 Patricia Points Suite 735,,Barberberg,SD,07641,US,1981-10-04,4449,25-50k,Platinum,653,2026-02-11 07:45:51.957043
CUST_000301,Ricky,Thompson,sharon19@example.com,425.786.5613,655 Daniel Views Apt. 344,Apt. 162,Port Larry,NY,28326,US,1961-04-06,9401,100-150k,Platinum,643,2025-03-09 12:16:17.122384
CUST_000302,Vincent,Martin,robert12@example.net,(521)357-2698x9072,7856 Cruz Street,,Hicksport,CT,05206,US,1957-03-14,6369,100-150k,Platinum,695,2025-09-28 21:57:46.900664
CUST_000303,Tiffany,Cline,james17@example.com,+1-923-923-9130x192,65603 Norton Alley Suite 071,,Port Cameron,NH,83213,US,1969-03-24,4528,75-100k,Bronze,399,2026-01-01 06:45:43.343273
CUST_000304,Regina,Bennett,melissapalmer@example.net,(932)696-6410,1849 Cynthia Islands,,North Saratown,AR,16080,US,1976-10-20,0283,150k+,Bronze,598,2024-02-29 05:56:24.491266
CUST_000305,Jose,Garcia,edwardsderrick@example.com,903.241.9192,6375 Randall Orchard Apt. 858,Apt. 223,Mcdanielland,VI,37799,US,1987-08-29,0758,100-150k,Bronze,498,2024-09-30 20:40:58.120314
CUST_000306,Tara,Hardin,powellhunter@example.net,+1-757-645-6290,655 Cox Via Apt. 871,,East Jacqueline,IL,90479,US,1991-03-24,6407,100-150k,Silver,534,2026-02-09 10:00:04.371691
CUST_000307,Louis,Perry,dana84@example.com,380-725-0177,31710 Carla Ranch,,Henrychester,MN,17657,US,1983-06-17,4868,100-150k,Silver,389,2024-07-20 06:24:59.544359
CUST_000308,Christopher,Anderson,xmcguire@example.com,+1-588-921-0119,2080 Brock Stravenue Apt. 801,Apt. 371,Michaelshire,WI,18144,US,1999-12-28,9762,150k+,Silver,582,2024-10-02 06:46:48.440030
CUST_000309,Mary,Patel,xmartin@example.com,4658124121,95402 Hill Mountains,,Bergtown,PA,06656,US,1974-08-20,3580,150k+,Gold,793,2026-01-30 00:18:28.533668
CUST_000310,John,Randolph,heathercombs@example.org,(987)371-3417,398 Susan Parkways,,East Matthew,NE,57056,US,1997-12-29,4883,150k+,Platinum,300,2025-09-29 13:56:23.549860
CUST_000311,Michele,Nguyen,millskarla@example.com,001-298-906-4787x085,374 Glenn Groves,Apt. 539,Joanhaven,WA,49878,US,1948-12-15,0620,50-75k,Platinum,771,2025-04-29 13:13:10.409678
CUST_000312,Shannon,Martin,joe07@example.net,+1-791-620-5977,41179 Hanson Meadows Apt. 769,,Fuentesside,NJ,32983,US,1963-01-30,0074,100-150k,Silver,831,2025-06-26 15:06:19.985645
CUST_000313,Theresa,Thomas,operry@example.net,001-672-820-1928x3813,396 Sexton Via Suite 975,,Port Jodistad,VI,09154,US,1969-05-12,9170,<25k,Silver,592,2024-06-23 05:40:52.785651
CUST_000314,Blake,Clark,amycarter@example.org,717-752-3062x17577,59194 Patterson Points Apt. 783,Apt. 185,Brownberg,SC,90540,US,1980-10-27,9925,<25k,Silver,366,2024-04-28 05:13:48.369133
CUST_000315,Wendy,Cochran,thomasandrade@example.org,(750)753-4141x3503,8755 Katherine Mission,,Port Andreashire,IN,05618,US,2002-03-08,1165,150k+,Platinum,553,2024-11-29 14:08:20.075417
CUST_000316,Jodi,Williams,jessicapowers@example.com,+1-531-549-5349x70943,9819 Rich Point Apt. 588,,West Alan,CA,85343,US,1995-01-12,1362,75-100k,Silver,475,2024-11-21 03:15:53.326257
CUST_000317,Benjamin,Foster,monicajohnson@example.org,+1-307-690-6910x788,698 Hicks Isle Suite 716,,North Joshua,MT,88338,US,1962-07-04,0044,50-75k,Platinum,592,2024-07-30 09:40:05.477130
CUST_000318,Edward,Wilson,dominiquegeorge@example.com,728-874-9904,6003 Eric Road Suite 588,,Jeffland,AZ,41451,US,1981-07-15,4019,25-50k,Bronze,682,2024-06-03 01:53:45.922456
CUST_000319,Diana,Porter,benjamin72@example.com,(963)505-1706,74292 Scott Dam Apt. 452,,Jeffreyport,MT,35396,US,1964-11-14,0580,<25k,Silver,627,2024-04-13 03:08:08.405718
CUST_000320,Alison,Casey,kharris@example.com,3182537353,9217 Bobby Underpass,,New Tiffany,AR,53947,US,1987-04-05,2845,100-150k,Silver,732,2025-08-16 17:15:31.006810
CUST_000321,Jasmine,Thomas,mario98@example.org,344.340.9141x161,8708 Kendra Centers,,Shellybury,VA,06340,US,1989-03-26,6730,75-100k,Gold,705,2024-04-16 00:33:11.486477
CUST_000322,Wendy,Dean,moralesjessica@example.net,(277)890-3850x443,47912 Matthew Port,,Kristenberg,KY,01564,US,1958-06-19,2605,<25k,Silver,556,2025-09-02 06:29:33.889777
CUST_000323,Jacob,Villa,montgomeryandrew@example.com,001-461-416-5511,67752 Ashley Dam,,South Cameronton,MN,90566,US,1977-05-25,2754,100-150k,Platinum,694,2024-03-15 20:21:14.266626
CUST_000324,Joshua,Hawkins,stephen02@example.net,+1-938-239-0770,74002 Ray Loaf Apt. 251,Suite 117,Jasonberg,VI,41363,US,1977-12-02,7312,50-75k,Silver,432,2025-04-22 03:57:34.325448
CUST_000325,Hayley,Lindsey,james19@example.org,593.465.8379x06870,72317 Campbell Forges,,South Timothyside,FM,31931,US,1995-12-11,0798,25-50k,Platinum,387,2024-10-07 02:15:16.384580
CUST_000326,Amanda,Bean,millsamber@example.com,(810)983-3304x167,381 Jackson Station Suite 169,,West Jason,WI,37325,US,1959-07-25,2088,100-150k,Platinum,637,2025-01-29 04:56:30.543113
CUST_000327,Benjamin,Hughes,fletchermark@example.net,397.618.8195x5802,76349 Derek Summit Suite 261,,Lake Gabriela,NE,44722,US,1972-03-20,4733,50-75k,Silver,550,2025-08-09 04:33:48.451184
CUST_000328,Jessica,Esparza,uyoung@example.net,239-435-5648x47081,93404 Harris Spring Apt. 269,,Charlesbury,MD,34057,US,1956-07-26,6409,<25k,Bronze,682,2025-08-17 17:20:40.594379
CUST_000329,Patricia,Martin,caitlin93@example.org,765-297-9480x8517,5487 Daniels Meadow,Apt. 499,Tinahaven,VT,07166,US,1975-10-23,5846,100-150k,Platinum,504,2024-01-24 01:36:11.164030
CUST_000330,Ronnie,Gonzalez,pauledwards@example.net,227-553-9974,3252 Jackson Knoll Suite 910,,New Blaketown,FL,08227,US,1973-04-26,8847,<25k,Platinum,735,2025-04-01 23:14:15.142770
CUST_000331,Ashley,Butler,mmann@example.net,(228)974-6274,523 Francis Tunnel Apt. 434,Suite 374,Port Sarah,SC,21105,US,1965-08-07,5305,25-50k,Bronze,793,2024-04-26 16:41:28.131797
CUST_000332,Lisa,Myers,drew52@example.com,(931)921-9106x2184,362 Luis Wall Suite 848,Suite 335,Crossmouth,KS,28244,US,1962-05-16,8152,25-50k,Silver,635,2024-07-17 11:34:57.080667
CUST_000333,Robert,Reeves,goodian@example.net,5063712053,847 Jones Spurs,Suite 891,West Kevinland,MT,17664,US,2005-10-30,5259,150k+,Bronze,811,2025-11-04 20:47:53.247487
CUST_000334,Sarah,Dawson,amy75@example.net,+1-366-480-9810,425 Perez Square,Suite 472,Bonnieshire,AZ,89256,US,1987-09-02,2883,50-75k,Bronze,619,2025-03-19 03:48:49.842498
CUST_000335,Brett,Farrell,jasmine32@example.com,306.716.8880,1167 Robert Street,,West Nicoleton,OH,84707,US,1949-02-11,5799,100-150k,Platinum,668,2025-10-08 03:30:45.791823
CUST_000336,David,Simpson,rodriguezjonathon@example.org,001-915-678-6690x7633,4276 Tracie Shoal Suite 215,Apt. 444,Christopherhaven,GU,54163,US,1955-10-18,6096,75-100k,Bronze,574,2025-05-10 08:47:27.798838
CUST_000337,Robert,Matthews,friedmandouglas@example.net,756-915-5819x7416,5795 Matthew Haven Suite 147,,Onealburgh,OK,49847,US,1979-11-21,1541,<25k,Platinum,830,2025-02-01 01:02:31.000749
CUST_000338,Joseph,Edwards,zlopez@example.com,(768)418-8977x58710,13311 Angela Radial,Suite 580,New James,MO,66840,US,1968-01-31,1442,100-150k,Bronze,544,2024-10-27 04:15:07.626248
CUST_000339,Julie,Sullivan,msmith@example.com,001-324-723-4530x5555,552 Rodriguez Camp Suite 328,Apt. 690,Joeside,AK,68175,US,1986-02-24,4328,<25k,Gold,606,2024-10-20 14:58:54.495912
CUST_000340,Holly,West,andersonkimberly@example.com,(342)375-1910,7503 Brandon Loaf,Apt. 348,Robersonton,NC,76613,US,1992-08-13,7121,50-75k,Silver,574,2025-05-01 03:04:53.173485
CUST_000341,John,Campos,ejones@example.org,001-676-210-1691x83370,909 Jennifer Estates Apt. 269,,North Dominique,AS,51301,US,2003-12-30,8983,50-75k,Platinum,622,2025-09-12 02:08:40.228767
CUST_000342,Willie,Brooks,bwashington@example.org,876-715-3245,6857 Meadows Square,Apt. 297,Nealmouth,MA,41966,US,1990-02-13,3106,75-100k,Gold,495,2024-04-23 18:20:14.195975
CUST_000343,William,Johnson,gonzalezdawn@example.org,(743)318-4837x47066,402 Jones Views Apt. 660,,Ramirezview,DC,09690,US,1948-07-08,7118,150k+,Silver,801,2025-05-19 14:06:08.436379
CUST_000344,Amber,Jordan,reginagomez@example.org,001-386-252-4740x204,031 Brenda Expressway Suite 371,,Lake Heatherville,MI,04162,US,1946-02-13,1590,100-150k,Silver,713,2025-05-05 17:10:03.375153
CUST_000345,Ryan,Gordon,ehernandez@example.com,(701)237-3247,907 Vanessa Harbors Apt. 698,,West Gilbert,NV,95720,US,1981-04-23,1624,75-100k,Gold,449,2025-08-24 20:35:49.621311
CUST_000346,Jose,Thompson,imcclain@example.org,374-750-8219x8380,150 Stephen Port Apt. 546,,Lake Anthonyburgh,UT,99200,US,1965-10-10,5924,150k+,Silver,462,2026-02-23 05:30:06.283148
CUST_000347,Michael,Burns,jessicaschmitt@example.net,773-365-3720,12163 Ross Crest,,Millerstad,UT,15415,US,1978-12-12,0061,150k+,Silver,764,2024-11-25 01:22:51.543613
CUST_000348,Joshua,Fritz,youngwayne@example.com,001-272-492-2456x7905,8359 Miller Place,,West Michael,MH,28895,US,1962-05-01,7958,100-150k,Gold,754,2025-02-14 00:49:15.809541
CUST_000349,Mary,Kelley,gail34@example.org,(619)852-2075,834 Taylor Heights Suite 898,,Marymouth,CT,74257,US,2003-10-15,9816,100-150k,Platinum,564,2025-08-05 09:28:47.929924
CUST_000350,Richard,Carlson,thompsoncrystal@example.net,9606018711,061 Ray Pines,,New Staceyfort,ID,51404,US,1978-02-12,9372,25-50k,Bronze,383,2024-02-25 10:44:37.281425
CUST_000351,Jonathan,Edwards,gonzaleselizabeth@example.org,001-727-395-6721x79228,550 Ryan Causeway,,South Mitchell,NM,58894,US,1987-09-19,4797,25-50k,Gold,711,2024-09-22 03:18:22.836026
CUST_000352,Wayne,Wagner,sabrina74@example.net,001-895-621-6726x68538,38291 Dean Streets,,South Shaun,WI,74764,US,1978-05-12,4715,<25k,Platinum,582,2024-07-19 00:29:33.801890
CUST_000353,Jerry,Clark,ronald78@example.org,+1-349-861-8585x33229,92933 Jennifer Divide,,Brayton,RI,98150,US,1955-08-30,6128,50-75k,Silver,419,2025-01-16 20:22:31.298600
CUST_000354,Amanda,Sparks,john14@example.com,467-907-0772,455 Moore Court Apt. 676,,Jensenburgh,CT,00636,US,2006-07-19,8131,150k+,Bronze,624,2025-02-18 04:14:23.104666
CUST_000355,Amy,Santos,michael67@example.org,415.373.4066x01298,8872 Nicole Ferry,,Hamiltonfurt,AS,60430,US,1983-02-18,4656,100-150k,Bronze,468,2025-03-31 19:46:19.206280
CUST_000356,Garrett,Best,lydia90@example.com,(919)305-9827x1584,3583 Martin Place,,North Katherineview,AS,88359,US,1979-11-01,0298,150k+,Platinum,491,2024-06-18 15:05:28.900554
CUST_000357,Linda,Reynolds,jasondawson@example.org,628.681.0670x47495,406 Bailey Squares Apt. 310,,Taylorland,GU,13355,US,1945-06-23,4161,75-100k,Gold,647,2025-09-08 12:35:54.860227
CUST_000358,Rebecca,Lewis,cowanjames@example.org,001-665-341-5804x9267,23445 Phillips Track Suite 283,,Huertafurt,IA,82606,US,1987-07-28,9115,150k+,Silver,324,2024-04-13 10:49:58.417697
CUST_000359,Colin,James,chadbrown@example.org,693-643-7261,9680 Townsend Canyon Apt. 872,,Lawrenceport,MS,04974,US,1946-02-20,5636,75-100k,Silver,687,2024-04-04 06:22:29.130550
CUST_000360,Michael,Woodward,ecampbell@example.com,+1-555-229-5401x2291,61731 Kelly Tunnel,,South Paulchester,VA,10063,US,1971-05-18,6196,<25k,Bronze,765,2025-08-21 01:18:34.943771
CUST_000361,Nicholas,Smith,sylviamcgrath@example.org,001-563-582-3593x711,6074 Malik Junctions Suite 362,,West Kylefort,NC,49504,US,1987-05-21,2428,75-100k,Silver,799,2025-07-24 01:57:51.705126
CUST_000362,Kim,Brown,lmartinez@example.com,001-261-789-0362x697,88800 Courtney Mall,,West Denisestad,AK,13671,US,2003-11-04,1960,150k+,Bronze,502,2024-01-17 09:10:42.462802
CUST_000363,Christina,Garcia,dennismorris@example.org,+1-455-486-9577x2395,513 Smith Course Suite 906,Apt. 443,Youngberg,PR,74704,US,1947-02-02,2222,150k+,Bronze,834,2025-05-08 17:32:44.167025
CUST_000364,Jeremy,Sims,john30@example.com,+1-496-633-4033x072,2340 Green Route Suite 628,,South Anthony,WY,74831,US,1977-12-06,6191,25-50k,Gold,786,2025-02-08 03:23:36.466813
CUST_000365,Brandi,Wilson,nvaughn@example.net,4214385292,282 Cole Freeway,Apt. 661,Daltonmouth,WV,70505,US,1965-03-19,3653,25-50k,Platinum,548,2025-01-05 10:15:42.058025
CUST_000366,Shannon,Diaz,dwayneevans@example.org,575-952-9374,816 Hall Ferry,,Murphyton,MN,60667,US,1981-07-31,3891,25-50k,Gold,553,2025-06-17 21:06:32.016998
CUST_000367,Jacob,Camacho,maldonadomargaret@example.org,6074579300,7258 Kathleen Center,,Robertsfurt,ME,37328,US,1950-12-18,0446,50-75k,Bronze,549,2025-06-20 04:37:31.718815
CUST_000368,Adam,Hughes,smithcindy@example.org,466.576.1584x186,29865 Mark Corners Apt. 497,Apt. 574,Port Henry,SC,69278,US,1997-08-19,9866,<25k,Gold,360,2025-01-04 18:31:23.273993
CUST_000369,Daniel,Burke,huangfrederick@example.org,549-345-6888x33348,08910 Christopher Valley,,Lake Deannahaven,CT,78946,US,1986-11-03,7711,100-150k,Bronze,635,2025-06-08 00:12:23.679439
CUST_000370,Theresa,Perkins,erin47@example.com,584-248-9419,15712 Seth Lane Suite 105,,Taylorberg,SC,38477,US,1993-11-06,5688,100-150k,Silver,442,2024-12-30 14:26:27.187715
CUST_000371,Michelle,Williamson,rosalesanthony@example.org,001-591-398-4775x462,43048 John Keys,,Velazquezburgh,NV,77219,US,2000-01-10,0384,25-50k,Platinum,712,2025-10-18 06:58:24.091354
CUST_000372,Amanda,Wells,lisa24@example.org,724-574-8980,454 Craig Trail Apt. 153,,West Phillip,OH,88641,US,1966-11-19,9542,<25k,Silver,376,2024-07-11 03:43:11.870659
CUST_000373,Shirley,Davis,crawfordhannah@example.org,001-868-912-2891x8343,127 Grant Creek,,Michelleton,NM,58062,US,1991-10-25,4668,150k+,Silver,647,2024-04-22 13:32:08.457175
CUST_000374,Glen,Torres,yvonne63@example.com,(303)688-2276x11102,2050 Vaughn Circles Suite 214,,West Tyler,TN,27849,US,1977-12-17,7447,<25k,Platinum,338,2025-05-20 13:19:01.481153
CUST_000375,Robert,Rivers,marissareese@example.com,001-294-874-4805x28712,632 Adkins Glen,,Port Michael,GU,57304,US,2003-02-05,5540,100-150k,Bronze,433,2025-06-22 23:39:51.759468
CUST_000376,Amber,Contreras,griffithrebecca@example.com,293-627-1802,25194 Gerald Extensions,Apt. 754,New Ruben,TN,24238,US,2003-11-20,4159,150k+,Gold,705,2025-08-26 17:15:33.213240
CUST_000377,James,Watkins,ladams@example.com,213-813-3513x28183,553 Jonathan Fork,Suite 621,West Amber,NM,96580,US,1945-10-14,9089,<25k,Platinum,392,2025-08-11 15:15:08.273669
CUST_000378,Vincent,Keller,bmiller@example.com,(912)364-6269x19785,60719 Riggs Knoll Apt. 057,,New Barbara,FM,53553,US,1989-08-06,6762,100-150k,Platinum,490,2025-05-25 02:28:50.611260
CUST_000379,Lisa,Cook,zmendoza@example.net,+1-820-533-5886x1720,6864 Bartlett Valleys Apt. 760,,New Trevormouth,OR,85123,US,1975-05-19,3569,<25k,Bronze,333,2024-06-28 02:23:31.062326
CUST_000380,Stacy,Sullivan,robert16@example.org,549-837-0301x90227,2162 Howell Row,,Port Elizabethville,KS,36076,US,1954-10-04,8095,75-100k,Platinum,633,2025-01-19 21:56:31.691027
CUST_000381,Patricia,Serrano,kwilliams@example.com,4344424828,4166 Lambert Burg,,South Dawn,NH,99697,US,1960-02-03,3757,100-150k,Bronze,475,2024-06-05 19:50:52.176909
CUST_000382,Nathan,Rogers,kylie79@example.net,001-316-650-6855x795,17732 Morris Falls Suite 003,,Whitestad,CO,67331,US,1991-09-02,4443,100-150k,Platinum,325,2026-02-07 19:57:37.683262
CUST_000383,Jacqueline,Woods,abigail58@example.org,+1-731-250-5446x070,143 Steven Flat Suite 412,Suite 981,North Danny,NJ,32756,US,1995-06-28,8714,<25k,Silver,648,2025-09-14 09:41:33.224109
CUST_000384,Kathleen,Gibson,daughertymark@example.com,6354721043,4990 Elizabeth Loop,,North Alexland,TX,96354,US,1983-08-10,6954,75-100k,Gold,411,2024-05-28 03:34:43.300826
CUST_000385,Kelsey,Murray,toni18@example.net,+1-203-829-2499x4945,91138 Sean Circle Suite 757,Apt. 763,Blevinsbury,CA,03444,US,1948-02-10,2561,50-75k,Silver,720,2024-11-03 10:39:53.343390
CUST_000386,Rodney,Mejia,toni48@example.net,001-547-896-8474x41981,3017 Olson Inlet Suite 978,,North Andreahaven,FL,62942,US,2000-07-08,7667,50-75k,Gold,364,2024-05-03 04:34:03.599405
CUST_000387,Sheryl,Taylor,jamie96@example.com,443-396-5125x510,7289 Henry Hill Apt. 384,,Port Jeremiahview,VT,30756,US,1947-12-01,2883,<25k,Gold,406,2025-08-31 09:09:43.005197
CUST_000388,Ryan,Gomez,christopher95@example.org,937-809-2645x026,351 Cathy Track Apt. 804,Suite 634,West Brandon,FL,46083,US,1971-04-25,1088,25-50k,Platinum,604,2024-10-29 03:42:32.437269
CUST_000389,Austin,Mills,blevinscurtis@example.org,269.429.5767,09919 Misty Pines,,Hoganchester,CO,94132,US,1979-03-22,1309,<25k,Platinum,636,2024-10-08 06:39:15.574185
CUST_000390,Leslie,Robinson,james46@example.net,229.914.1190x964,63195 Catherine Mission Suite 729,,West Jessicamouth,MN,44805,US,1952-07-11,3045,75-100k,Gold,515,2025-10-07 01:25:09.337241
CUST_000391,Monique,Kim,mary86@example.com,976-241-4531x560,182 Carney Plains Suite 258,,Alexandriaberg,DE,19482,US,1993-02-06,0420,150k+,Silver,306,2025-06-24 13:53:40.715341
CUST_000392,Sydney,Payne,simonelizabeth@example.org,001-862-290-4534x16344,338 Stephanie Lights Apt. 549,,Stephanietown,DE,77276,US,2004-01-21,2159,150k+,Silver,770,2024-02-08 09:21:49.593423
CUST_000393,Elizabeth,Cole,crystalramirez@example.org,3998166255,558 Denise Branch,,North Jillian,AS,54990,US,1988-10-26,6346,25-50k,Bronze,822,2025-10-11 17:52:27.835658
CUST_000394,Angela,Mclaughlin,michaeljohnson@example.org,001-390-785-6637x42380,0892 Williams Inlet Apt. 003,Apt. 236,North Tinaside,MA,67562,US,1982-09-07,0797,<25k,Silver,749,2024-02-07 17:02:29.929604
CUST_000395,Julie,Castro,kimfelicia@example.org,(766)498-2659x752,030 Norton Dam,,Ronaldmouth,MN,86794,US,2006-07-19,6128,50-75k,Gold,623,2024-03-20 10:42:51.518101
CUST_000396,Samantha,Lewis,marisa08@example.net,+1-288-472-0151x49989,797 Campbell Squares Apt. 914,,Lake Stephenland,VA,40531,US,1995-03-17,2458,150k+,Gold,546,2024-09-20 03:59:15.111567
CUST_000397,Zachary,Kennedy,julie95@example.org,950-569-4334x068,4882 Hooper Loop,,Angelaburgh,AL,77609,US,1953-04-27,8164,<25k,Gold,617,2025-04-08 17:52:50.116988
CUST_000398,Rachel,Paul,vwilson@example.com,258.386.9799x446,358 Garza Squares,Suite 366,Whitebury,MA,47053,US,1976-12-30,1195,100-150k,Gold,403,2025-03-07 16:47:22.610152
CUST_000399,Eddie,Finley,wilcoxmorgan@example.com,001-647-253-1809x822,227 Miller Mills Apt. 323,,New Morgan,NV,03525,US,1993-11-22,4910,100-150k,Bronze,711,2025-10-15 10:34:07.993299
CUST_000400,Howard,Castillo,andrea08@example.net,5892392826,21620 Michelle Road,,South Joseph,NH,39957,US,2004-09-28,6294,75-100k,Silver,588,2024-04-16 04:54:33.266343
