card_id,account_id,card_number_hash,expiration_date,cvv_hash,issued_date,status,created_at
CARD_000428,ACC_000428,875B01E1EDB2F0DF,2027-12-07,7CDD0E4B,2024-09-25,active,2025-04-30 23:38:53.817242
CARD_000429,ACC_000429,03D080839D99924A,2030-02-04,4ACCEEB9,2024-07-02,active,2024-05-21 14:41:10.444411
CARD_000430,ACC_000430,F412EFFB3BD8A373,2029-12-07,C1F613AD,2024-10-10,active,2025-07-20 16:48:27.601455
CARD_000431,ACC_000431,AB3C3103D68A35F7,2029-08-24,362C0C9C,2024-08-25,inactive,2024-10-09 05:53:43.445225
CARD_000432,ACC_000432,754A5E6D055D8B50,2029-09-15,737B950A,2025-01-17,active,2024-06-08 21:56:06.723384
CARD_000433,ACC_000433,DDB4607AFB0F8B8D,2029-06-26,06105F9C,2024-03-11,inactive,2025-07-09 22:41:57.509871
CARD_000434,ACC_000434,4D4D036F94EA1995,2028-05-14,38B2C012,2024-02-26,active,2026-02-08 00:47:37.277302
CARD_000435,ACC_000435,41BD517E7AAE2645,2029-08-20,16296672,2024-12-30,active,2025-11-01 16:02:35.582766
CARD_000436,ACC_000436,327A3AE360A9CD44,2026-07-24,93E73667,2024-07-02,active,2025-08-24 01:09:52.263523
CARD_000437,ACC_000437,0139DBB1A6B78011,2028-05-30,0D28B31E,2025-01-16,active,2025-02-12 16:58:49.702089
CARD_000438,ACC_000438,38994551DD8AEE2D,2029-04-27,D398C049,2024-04-28,active,2025-10-04 18:02:47.252717
CARD_000439,ACC_000439,CBEF8DB0B41F0E37,2029-02-24,F922B329,2024-02-14,active,2024-04-19 18:47:05.939816
CARD_000440,ACC_000440,015E28CCE39E09FD,2026-07-11,6E06ACA6,2024-07-15,active,2026-02-11 02:17:39.166953
CARD_000441,ACC_000441,FEF7D23EE71C9C2E,2027-05-18,70139258,2024-12-11,active,2024-04-28 12:29:08.549227
CARD_000442,ACC_000442,317FA4A126EEFA8A,2028-04-13,82305A82,2024-03-12,active,2025-08-15 19:10:09.898708
CARD_000443,ACC_000443,82B1655BF50DF952,2026-07-30,36B3DC53,2024-08-09,active,2024-09-22 12:52:01.398544
CARD_000444,ACC_000444,5399FAB081945538,2027-10-14,4F1E1BFE,2024-12-31,active,2025-01-29 16:18:15.806091
CARD_000445,ACC_000445,1655499437A24733,2029-07-12,12DBE124,2024-01-07,active,2024-07-05 22:53:16.360651
CARD_000446,ACC_000446,0F323E4FD1CF6703,2027-12-13,2DAA349B,2024-07-03,active,2024-03-30 00:09:13.192868
CARD_000447,ACC_000447,95C3753379BDC82B,2028-11-17,1D45BA63,2024-06-28,active,2025-10-20 22:28:04.764665
CARD_000448,ACC_000448,4C4424B6D13103FD,2026-08-24,84D96ECD,2024-05-30,active,2025-04-25 04:54:13.373624
CARD_000449,ACC_000449,D0E9EE76961AF6BE,2026-12-07,86C688A2,2024-01-10,active,2025-07-21 10:17:09.140489
CARD_000450,ACC_000450,82E4344BB561E5DB,2027-03-18,CBF3CA41,2024-10-15,active,2024-07-08 16:48:38.602059
CARD_000451,ACC_000451,9103CCEC4E93CFF1,2027-09-11,8FFD559B,2024-05-07,active,2024-02-28 23:50:04.894990
CARD_000452,ACC_000452,67DD25866649299D,2029-11-18,81F78CD4,2025-01-21,active,2024-01-02 00:00:23.542684
CARD_000453,ACC_000453,11A617559719A4DF,2027-03-26,B2F389D4,2024-03-04,active,2026-02-26 01:53:39.476692
CARD_000454,ACC_000454,E4F710364EB823AF,2026-11-12,54D83403,2024-05-29,active,2024-07-20 04:04:22.840334
CARD_000455,ACC_000455,DB875E79479C2898,2030-01-02,886D9D78,2024-09-04,active,2024-07-30 03:08:21.389068
CARD_000456,ACC_000456,B470AF9A824F2B7B,2029-11-11,24C99665,2024-05-19,active,2026-01-24 08:23:21.180508
CARD_000457,ACC_000457,F18158FB594ECB8E,2027-11-09,BD0CCF88,2024-01-02,active,2025-10-07 08:33:42.497458
CARD_000458,ACC_000458,4637661C93CFB306,2027-09-12,416E5484,2024-07-28,active,2024-04-15 12:55:43.136441
CARD_000459,ACC_000459,E46573509E9F73C2,2026-06-25,84BE903F,2024-06-16,active,2024-08-22 15:37:42.702858
CARD_000460,ACC_000460,78D2817FECDD2655,2028-08-15,B1D0DF4C,2024-02-08,active,2025-06-06 14:41:42.140750
CARD_000461,ACC_000461,020A813F2576B48B,2027-06-23,E1DAE2E7,2025-01-18,active,2024-12-11 18:49:40.324331
CARD_000462,ACC_000462,813D7E0AF295F855,2027-12-25,40AAC98F,2024-08-15,active,2024-07-02 12:07:58.452301
CARD_000463,ACC_000463,B4413405B19E8F2A,2028-10-15,9280BFDD,2025-02-15,active,2024-11-26 00:31:57.461045
CARD_000464,ACC_000464,6CC0072E7758B6F9,2030-02-25,4114061D,2024-04-04,inactive,2024-09-15 09:18:01.145795
CARD_000465,ACC_000465,64C409AD343E15AE,2026-12-05,55F43F45,2024-02-06,active,2024-12-12 16:38:32.562761
CARD_000466,ACC_000466,4FB3C43E084B12BD,2028-11-08,31F23DB1,2025-01-22,active,2025-04-26 23:48:43.615901
CARD_000467,ACC_000467,0B36D1C78AD0CF22,2030-01-12,3A247C8D,2024-06-02,active,2025-09-06 07:05:19.825458
CARD_000468,ACC_000468,7F03511FD3BC87F5,2028-06-06,527E5C72,2024-02-12,active,2025-04-25 00:45:17.458807
CARD_000469,ACC_000469,67D9A6E15B7F0E44,2029-08-27,D6086699,2024-02-05,active,2024-12-08 15:30:26.189026
CARD_000470,ACC_000470,316332EE9D545666,2027-01-18,70EFC8BA,2024-06-26,active,2025-07-15 19:04:58.602510
CARD_000471,ACC_000471,37EF37D4CFF3A33A,2028-04-23,93B8D7AA,2024-08-03,active,2024-04-09 09:02:35.719795
CARD_000472,ACC_000472,135432219A8D337C,2029-12-26,F7532927,2024-09-30,active,2025-06-30 00:55:17.011982
CARD_000473,ACC_000473,6C1C4317B92CFF45,2027-02-06,767FC22D,2025-02-14,active,2025-04-08 18:20:45.446544
CARD_000474,ACC_000474,E67C0F523D1DD4DE,2029-06-16,E78B6EBE,2024-06-08,active,2024-03-26 19:35:14.653839
CARD_000475,ACC_000475,3855D65604F40EAC,2029-04-23,77B85BFE,2024-07-02,active,2024-01-11 04:51:28.489340
CARD_000476,ACC_000476,B19CDA6850A5C130,2026-03-31,49197ABE,2024-11-29,active,2024-02-04 11:54:58.674943
CARD_000477,ACC_000477,C0C8BE2F398B2F12,2028-03-01,CB8F7407,2024-02-23,active,2024-02-14 18:49:52.615904
CARD_000478,ACC_000478,9BBC7DF99AFC4D03,2029-06-13,E2C10B53,2025-02-01,active,2025-03-25 16:40:26.871211
CARD_000479,ACC_000479,FD2CBF2D695C184C,2028-04-04,E3566A5E,2024-04-03,active,2025-09-18 23:52:03.452744
CARD_000480,ACC_000480,062C177F76D05456,2028-08-31,5399C6D7,2025-02-26,active,2025-03-02 20:10:04.616367
CARD_000481,ACC_000481,06C2663C3E4E7DFE,2030-01-31,8C8D8C54,2024-01-19,active,2024-02-08 00:07:42.969595
CARD_000482,ACC_000482,BD0C8EAAFB0C1AD3,2027-03-16,59FAB17F,2024-05-19,active,2025-09-15 06:57:35.116617
CARD_000483,ACC_000483,7C318C75C6547835,2026-06-27,43868C43,2024-01-20,active,2026-01-31 10:57:10.913375
CARD_000484,ACC_000484,E239C4D3A15123CD,2029-01-09,43D703B8,2024-03-22,active,2025-03-11 01:17:00.569829
CARD_000485,ACC_000485,0745AD43143C24DA,2027-10-28,3C315441,2024-02-04,active,2024-01-10 05:20:10.573336
CARD_000486,ACC_000486,91B037B6D53D75A0,2029-01-10,38C089A9,2025-01-05,active,2025-09-10 23:05:22.864462
CARD_000487,ACC_000487,D5C2222E7E32585D,2028-11-05,977D557E,2024-11-29,active,2026-01-28 11:16:29.369485
CARD_000488,ACC_000488,A98597641E64815C,2030-01-01,AEE3FA77,2024-07-27,active,2025-07-30 10:50:25.223263
CARD_000489,ACC_000489,B662F00D5FC6A396,2027-10-01,1BA99DF7,2024-11-09,active,2024-10-26 23:49:15.111649
CARD_000490,ACC_000490,1AB2F7345F276EA7,2030-01-04,495E9DF8,2024-11-26,active,2025-07-25 13:41:32.622854
CARD_000491,ACC_000491,63A6234431A8ECA8,2030-01-23,256CC8C3,2024-10-02,active,2025-06-17 17:28:08.368324
CARD_000492,ACC_000492,D0E700B35C76EF8B,2027-10-04,EB6C2951,2024-10-01,active,2024-09-14 06:25:51.459025
CARD_000493,ACC_000493,382BFDCFBD85095E,2029-12-06,E0C94913,2024-12-24,active,2024-08-24 03:47:59.828686
CARD_000494,ACC_000494,65FFB9021C1A5D78,2026-09-26,B87C9832,2024-08-04,active,2026-02-14 15:55:24.051495
CARD_000495,ACC_000495,701468B314EA1A69,2028-08-24,E1CEA9B2,2024-01-02,active,2024-03-30 12:13:15.108337
CARD_000496,ACC_000496,DFBB885004199881,2027-11-13,DD684349,2025-02-24,active,2025-03-11 20:24:16.311054
CARD_000497,ACC_000497,98D5383072749512,2028-09-21,1941C1BB,2024-05-01,active,2025-04-01 07:12:46.978964
CARD_000498,ACC_000498,8873FBE6063295C7,2028-10-28,D4239135,2024-10-17,active,2024-10-31 16:34:33.838977
CARD_000499,ACC_000499,45AA45E0E98D32FE,2029-04-17,CECF9F8B,2024-12-03,active,2025-02-20 14:48:36.217329
CARD_000500,ACC_000500,DBA7BC9DC69F4CC8,2026-08-02,0FAF01F6,2025-01-29,active,2026-01-26 07:49:58.155737
CARD_000501,ACC_000501,5078EFBEABAB8665,2029-05-22,2F3FDA7A,2024-12-09,active,2025-05-31 15:50:41.694304
CARD_000502,ACC_000502,BE134DC077D5CE26,2029-07-10,A1BF8CEB,2025-01-08,active,2024-12-16 14:07:25.180017
CARD_000503,ACC_000503,569321755AF683C4,2029-11-20,3AB85484,2024-05-29,active,2025-07-01 01:04:03.481796
CARD_000504,ACC_000504,DAD3DAFCF2BE6257,2027-08-02,4D68943D,2025-01-26,active,2025-06-23 23:33:09.465727
CARD_000505,ACC_000505,7FA0A5F771B929BD,2026-11-23,548A19EC,2025-02-26,active,2025-02-03 20:29:57.627177
CARD_000506,ACC_000506,EB947C661BF501D1,2029-01-08,A176E835,2025-02-12,active,2025-11-01 12:00:37.313606
CARD_000507,ACC_000507,25C7004EC0981F71,2028-03-17,5C6D4BED,2024-11-10,inactive,2025-08-24 13:59:03.781530
CARD_000508,ACC_000508,80537FC3B9AF5151,2028-03-16,69BE040D,2024-02-01,active,2024-08-20 02:58:31.936008
CARD_000509,ACC_000509,24FCFC56C0E12F97,2028-11-04,32E37C9B,2024-12-19,active,2024-09-04 22:35:23.590052
CARD_000510,ACC_000510,0E1B05400A2C8576,2026-04-17,985F6662,2025-02-17,active,2025-01-08 22:30:57.913899
CARD_000511,ACC_000511,3A0A2A416676C478,2028-11-13,298A04DC,2025-01-06,active,2025-05-17 00:43:16.053035
CARD_000512,ACC_000512,BD2296F73CD68050,2026-07-04,D9AF525E,2024-12-09,active,2025-02-08 17:16:56.019560
CARD_000513,ACC_000513,83BFDF2D3271F9A6,2027-05-05,F6330695,2024-11-19,active,2025-07-05 11:26:06.257167
CARD_000514,ACC_000514,50D35A9DE17624A2,2027-12-28,C44F0E49,2024-11-17,active,2025-02-28 17:07:09.098240
CARD_000515,ACC_000515,313CF1BEF2F8DECF,2029-10-14,3CF81070,2024-04-19,active,2024-02-21 15:11:05.026784
CARD_000516,ACC_000516,65710BE3BA6F8688,2029-10-08,71C33FD4,2024-06-15,active,2024-03-26 02:37:06.454255
CARD_000517,ACC_000517,816F687BDD29D2E6,2026-07-19,C6F1CA65,2024-05-08,active,2026-01-20 08:07:44.956694
CARD_000518,ACC_000518,57E0616BF7718495,2027-11-18,7D071323,2024-07-23,active,2024-12-31 21:20:13.722490
CARD_000519,ACC_000519,86331E2C244C9350,2029-06-07,3F4C8D52,2024-09-23,active,2025-07-12 08:17:00.467276
CARD_000520,ACC_000520,C81D8BF02B9AF119,2026-11-28,E3367C37,2024-02-05,active,2024-10-19 16:57:38.288570
CARD_000521,ACC_000521,B37E8E63A6E11EAC,2027-09-27,5E17662D,2024-02-09,active,2025-03-16 01:17:50.866481
CARD_000522,ACC_000522,09338D4374F67B34,2030-02-19,AEBF6278,2025-01-03,active,2025-04-07 16:15:55.838645
CARD_000523,ACC_000523,6C801C8DE8EF905F,2029-03-24,E1C80258,2024-01-17,active,2025-09-23 09:48:27.271579
CARD_000524,ACC_000524,A5BB89480146DE7C,2029-10-17,2A3B5B67,2024-11-11,active,2025-08-14 15:54:15.786702
CARD_000525,ACC_000525,D7154D67F6CC109D,2028-03-21,7705282D,2024-12-24,active,2025-11-21 09:05:59.123156
CARD_000526,ACC_000526,62D2232580BB2DB0,2026-03-20,77890CB7,2024-02-16,active,2025-01-14 19:27:10.998020
CARD_000527,ACC_000527,EA8527D2F35D86FB,2026-06-26,C236B955,2024-11-02,active,2026-01-21 11:46:41.188178
CARD_000528,ACC_000528,3D2B31CC6FBCF80C,2027-02-08,9BFF0068,2024-04-28,active,2024-10-03 13:58:19.209696
CARD_000529,ACC_000529,A51AFB36B45D9DF6,2027-11-30,A5BF42EA,2024-02-28,active,2024-03-22 15:32:27.874801
CARD_000530,ACC_000530,2AA455ADC82579EF,2028-01-15,B985E903,2024-01-16,active,2024-01-12 05:01:16.281854
CARD_000531,ACC_000531,D52B9C531C43CBD5,2026-06-24,6296BB67,2024-04-28,active,2024-05-27 10:05:47.735839
CARD_000532,ACC_000532,6A59464974F6FFA0,2029-09-09,436D5E1D,2024-11-23,active,2025-09-15 02:24:59.366149
CARD_000533,ACC_000533,8F4AB4B60C627D67,2026-04-05,021D94D6,2024-10-14,active,2026-02-17 17:05:25.775038
CARD_000534,ACC_000534,6B3A118542A90411,2029-05-25,8423CFA1,2024-05-01,active,2025-11-13 14:57:23.380469
CARD_000535,ACC_000535,B0A49C1154F05BEE,2026-10-11,AF19EE29,2024-08-22,active,2025-09-03 02:55:53.057728
CARD_000536,ACC_000536,A4BAF74BAF45D890,2029-05-20,DDF43070,2024-03-10,active,2026-02-22 05:39:01.275326
CARD_000537,ACC_000537,0EA50BCF527CDD22,2026-07-09,E833FD1B,2024-09-30,active,2025-11-13 07:44:21.134995
CARD_000538,ACC_000538,E21D3FF82E952524,2027-05-17,DFFC1864,2024-09-04,active,2025-09-22 12:38:47.260413
CARD_000539,ACC_000539,A2D15A647B84BE9B,2029-07-23,344330DA,2024-07-07,active,2024-02-01 00:24:14.417664
CARD_000540,ACC_000540,BA3D9B6E99291DBC,2026-09-10,927E3BAE,2024-07-21,active,2025-08-07 22:57:49.416990
CARD_000541,ACC_000541,5E7BEC3A5A441445,2027-05-23,1F3C5D47,2024-07-01,active,2025-03-15 18:32:24.052658
CARD_000542,ACC_000542,A47B644B78E5AEC2,2028-07-31,F046C0CF,2024-01-05,active,2025-08-21 14:08:07.684716
CARD_000543,ACC_000543,71A3A6B34C629919,2028-02-14,0B2979BD,2024-09-05,active,2025-05-11 08:06:05.337247
CARD_000544,ACC_000544,E10A19A8B0BE6E25,2029-12-08,0AFA275D,2024-09-19,active,2024-02-23 10:54:54.974738
CARD_000545,ACC_000545,E695D1F82417457D,2026-12-13,00C95598,2024-02-19,active,2024-07-29 20:58:43.866158
CARD_000546,ACC_000546,F22F492AD5D447F0,2026-07-29,FDDF39B9,2024-11-24,active,2024-03-17 22:30:43.952577
CARD_000547,ACC_000547,2C42CEBF6AD844C7,2029-01-21,1B19A2B2,2024-08-04,active,2024-11-16 20:06:16.255953
CARD_000548,ACC_000548,9320EFA68292DEE3,2026-11-21,3535D2D2,2024-03-26,inactive,2024-05-14 10:48:59.018038
CARD_000549,ACC_000549,03320BA21BCE5C73,2026-12-20,53CFCF21,2025-01-25,active,2025-10-12 06:21:18.546000
CARD_000550,ACC_000550,898689A832874242,2026-08-02,F2357FC8,2025-02-23,active,2025-10-21 02:24:45.299544
CARD_000551,ACC_000551,6039CF45763820FE,2028-02-05,3E652150,2024-01-29,active,2025-05-17 03:50:01.074470
CARD_000552,ACC_000552,1E989ED9CEEBD491,2029-12-12,94D212C2,2024-10-09,active,2024-06-08 10:10:33.380392
CARD_000553,ACC_000553,445E263C6A44F3AB,2029-09-29,6ABC1BE8,2024-11-16,active,2024-04-09 17:02:44.560905
CARD_000554,ACC_000554,9096B228E5E528D7,2027-09-14,C64043D1,2024-03-22,active,2024-01-19 12:13:34.730549
CARD_000555,ACC_000555,A60D293BE4E6A263,2028-09-10,5C987940,2024-02-03,active,2025-01-08 20:39:44.400247
CARD_000556,ACC_000556,2F1C23E7E5292204,2029-12-28,98A285FB,2024-05-08,active,2025-05-29 00:16:39.423133
CARD_000557,ACC_000557,73CEBD36AFEBE7C7,2030-02-12,C95EA948,2024-02-16,active,2024-05-31 04:46:50.654541
CARD_000558,ACC_000558,E9772BC40B19DCA0,2029-07-20,9BDA2663,2024-08-08,active,2026-02-17 06:30:14.548498
CARD_000559,ACC_000559,40CBB2FB5D0F768E,2029-04-10,812209CD,2024-06-28,active,2024-09-01 03:08:11.068819
CARD_000560,ACC_000560,D7DCB0DA6BBD63C8,2027-07-06,AD0A6B72,2024-09-23,active,2025-02-09 08:55:44.122837
CARD_000561,ACC_000561,9421DDA7F96BC4E7,2028-01-29,73D1B09F,2024-10-20,active,2024-12-16 00:11:53.594318
CARD_000562,ACC_000562,020F3510FE964CF1,2027-01-29,0E0E335A,2024-07-03,active,2024-02-17 19:34:28.117643
CARD_000563,ACC_000563,21007BAD44243580,2029-12-02,54CE20F7,2024-06-03,active,2024-06-15 17:15:27.888745
CARD_000564,ACC_000564,C411474FE56D12DE,2027-07-15,17D0BC7E,2024-06-22,active,2025-08-20 14:56:49.136244
CARD_000565,ACC_000565,CE8B1FC4B671BBE8,2027-12-22,707EB01D,2024-01-28,active,2024-01-12 22:58:28.364667
CARD_000566,ACC_000566,3BA6407907F58F09,2027-07-14,4B7B3E32,2024-03-05,active,2024-10-12 06:10:16.537303
CARD_000567,ACC_000567,6BA73D69CBC123E7,2029-03-04,F9946B92,2024-08-20,inactive,2024-05-22 03:37:23.845971
CARD_000568,ACC_000568,0872518F8FD3D92C,2026-10-31,C23CB122,2024-02-11,active,2024-05-21 20:27:25.123716
CARD_000569,ACC_000569,91AAC93F61A838B9,2029-08-30,E2363F36,2024-11-28,active,2024-12-23 18:09:52.759399
CARD_000570,ACC_000570,E9B26EC8157C242B,2026-06-06,00AF67D7,2024-02-21,active,2024-07-23 11:24:38.477067
CARD_000571,ACC_000571,D02DB4E8A8ADF4B5,2027-01-08,2874E655,2024-08-28,active,2024-06-17 06:36:38.231500
CARD_000572,ACC_000572,7B0142D3CDF77992,2028-12-21,BABCC504,2024-02-20,active,2024-09-18 21:57:21.451059
CARD_000573,ACC_000573,2457D4293608CB08,2029-11-13,7A518F3F,2024-12-09,active,2024-09-08 01:44:43.024159
CARD_000574,ACC_000574,C099B2A591254B2B,2027-04-29,BD295D51,2024-05-26,active,2024-06-27 12:37:18.269205
CARD_000575,ACC_000575,3A6EEB8FE8AD0855,2029-05-05,944481B0,2024-12-22,active,2026-02-17 07:19:10.116071
CARD_000576,ACC_000576,F2AF1460F8A64A84,2028-06-14,352F75FC,2024-06-17,active,2024-01-13 21:45:50.379316
CARD_000577,ACC_000577,90E60750B13BF2F4,2027-07-20,085BF5F6,2024-02-01,active,2025-07-20 03:39:12.556752
CARD_000578,ACC_000578,9D5AA91CE6D089A0,2027-06-06,A4AD7AB7,2024-12-03,active,2024-03-13 03:10:28.015881
CARD_000579,ACC_000579,AB85FC3D28791DDC,2028-05-30,98A04B43,2024-04-04,active,2024-06-07 09:40:01.005538
CARD_000580,ACC_000580,653CF7FC2A3FFE99,2027-07-27,59B2F725,2024-11-05,inactive,2024-05-23 23:50:40.216263
CARD_000581,ACC_000581,BDC3E6BA0BD169F2,2029-06-16,4D5DD4D4,2025-01-21,active,2025-02-09 20:21:56.691953
CARD_000582,ACC_000582,6D810C3240A2E85F,2027-03-17,13685410,2024-12-25,active,2025-12-09 14:42:24.804594
CARD_000583,ACC_000583,967E6362E70BABDA,2028-07-10,BE5F74EC,2024-08-06,active,2024-10-04 00:22:54.382921
CARD_000584,ACC_000584,CC82C2B0B2B72C96,2029-11-07,36731EA1,2024-11-26,inactive,2025-01-21 21:16:51.981216
CARD_000585,ACC_000585,9075A86E719E1793,2028-07-24,0045F9DB,2024-02-10,active,2025-04-06 07:53:26.681137
CARD_000586,ACC_000586,2FAB5F8915731FB5,2029-06-02,7D1615E3,2024-01-20,active,2025-01-27 04:48:52.737502
CARD_000587,ACC_000587,DF259033AB983A4D,2026-04-22,68BAC7A8,2024-05-28,active,2025-09-01 01:54:01.827623
CARD_000588,ACC_000588,87E83BE7961C252A,2029-04-01,65AB4689,2024-06-15,active,2025-12-08 04:20:35.052032
CARD_000589,ACC_000589,441C4A17FE601785,2028-10-31,A7D34025,2024-06-02,active,2024-06-05 11:13:36.055969
CARD_000590,ACC_000590,EC917E737EF09114,2026-08-18,3D72EC5B,2024-02-06,active,2024-07-06 04:33:39.083258
CARD_000591,ACC_000591,7ED473091F590F5A,2026-04-12,6DBE8203,2024-02-12,active,2025-05-25 18:21:59.533377
CARD_000592,ACC_000592,E16AA4D5C880F3C6,2028-03-23,8C2709D7,2025-01-05,active,2025-07-19 05:56:05.489386
CARD_000593,ACC_000593,69C8035D753671AB,2028-12-06,0DC91979,2024-04-09,active,2024-04-22 08:26:19.206133
CARD_000594,ACC_000594,284142AC60E3E68E,2027-02-09,F2DD1F38,2024-06-15,active,2024-09-08 08:01:34.926295
CARD_000595,ACC_000595,F52FC3755EE34387,2029-08-28,65E03398,2024-10-16,inactive,2025-10-13 07:16:06.037044
CARD_000596,ACC_000596,C5DFC9ABEA8D5987,2026-07-24,FDCDCA2D,2024-10-15,active,2024-06-14 09:16:33.899933
CARD_000597,ACC_000597,E115D0446A7E7744,2026-08-10,A5012371,2025-02-15,active,2024-08-09 03:52:47.909337
CARD_000598,ACC_000598,741370CF744191B3,2029-02-02,1C9AEF69,2024-12-30,active,2024-02-25 20:46:51.159507
CARD_000599,ACC_000599,42A405E01822D455,2027-09-01,81D3009F,2024-02-19,active,2025-01-10 07:55:53.958060
CARD_000600,ACC_000600,6C10F45BFAFA6D12,2028-08-26,265B2026,2024-07-05,active,2024-05-25 02:37:05.922269
CARD_000601,ACC_000601,3FF9EA71887552E2,2028-06-17,ECCAD8ED,2024-04-21,active,2024-08-11 19:39:39.160518
CARD_000602,ACC_000602,516AFDD62895AB05,2028-04-26,E2FC9F55,2025-01-13,active,2024-10-19 10:45:02.740261
CARD_000603,ACC_000603,1C16910584C851AF,2028-03-20,7149C10D,2024-11-27,inactive,2024-01-26 16:17:59.628394
CARD_000604,ACC_000604,119E3923231C21C9,2029-07-11,234D0CE9,2024-06-19,active,2025-07-08 23:05:30.448363
CARD_000605,ACC_000605,38E6FAD108320935,2026-12-28,409D7798,2024-11-21,active,2024-04-16 21:12:08.613000
CARD_000606,ACC_000606,557248B61990CE15,2030-02-08,BFB24DC0,2024-11-10,active,2025-04-22 19:33:30.517468
CARD_000607,ACC_000607,E9561A89B3A359D3,2029-04-22,FA8B5937,2024-09-18,active,2025-01-25 17:58:09.172216
CARD_000608,ACC_000608,C62ED20D577DC672,2027-01-14,F832CDF4,2024-06-25,active,2024-10-31 22:42:47.121103
CARD_000609,ACC_000609,152A8734F61025CC,2026-10-06,D1F0E08B,2024-10-08,active,2025-03-15 21:32:19.699987
CARD_000610,ACC_000610,20D492BAD33AFBE4,2029-04-04,9B794AAD,2024-06-17,active,2025-04-20 23:58:30.384113
CARD_000611,ACC_000611,144C930B6A3FDF60,2029-10-23,DF4C25FB,2024-01-28,active,2024-09-23 01:38:14.410583
CARD_000612,ACC_000612,C829C140169EDBE3,2026-07-09,08961E86,2024-01-04,active,2026-01-04 23:24:17.568983
CARD_000613,ACC_000613,3D5B5C113C4DED73,2028-08-13,42506088,2024-12-06,active,2024-07-22 21:23:34.133327
CARD_000614,ACC_000614,1DAA1CC5C6ECE76D,2027-10-21,2876BF60,2024-08-31,active,2024-09-15 10:05:13.450168
CARD_000615,ACC_000615,F393E7D3F4343CAA,2026-06-12,D01C2BE6,2024-01-25,active,2024-12-06 07:28:14.331696
CARD_000616,ACC_000616,6B0791775AF4C1C5,2028-05-15,4E276CA7,2024-07-26,active,2024-11-22 12:13:29.894857
CARD_000617,ACC_000617,CDDC62877E054F65,2029-11-27,1F99D9D6,2024-09-20,active,2025-06-29 10:49:04.588620
CARD_000618,ACC_000618,5D5338F86989DE08,2026-04-20,EBE0F69F,2025-02-03,active,2024-05-29 19:13:47.860757
CARD_000619,ACC_000619,FB6EB190DD15EE54,2029-03-28,52348734,2024-11-01,active,2024-11-02 14:03:44.979074
CARD_000620,ACC_000620,E249FC68D8572E8A,2028-09-03,37B61C04,2024-10-17,active,2024-03-21 02:57:58.755578
CARD_000621,ACC_000621,E97DBE632B4DA1CE,2029-07-26,5CE394AE,2024-10-05,active,2024-07-18 01:13:43.425799
CARD_000622,ACC_000622,3DDB89C48D6C15E7,2027-10-18,692F7E2F,2024-11-30,active,2024-12-20 17:40:44.564396
CARD_000623,ACC_000623,3605B0653358B731,2028-06-03,2647D48B,2024-08-15,active,2024-07-09 20:11:36.954406
CARD_000624,ACC_000624,3F69861744F000C5,2027-10-11,C3B6861E,2024-08-26,inactive,2026-02-11 21:39:31.887503
CARD_000625,ACC_000625,A16DD2EAF8845F06,2029-07-26,1B93BA59,2024-08-01,active,2024-10-05 10:44:56.876707
CARD_000626,ACC_000626,0A5801D58F847910,2028-07-17,1A16E60F,2024-09-02,active,2025-03-24 23:19:57.985925
CARD_000627,ACC_000627,0A124E635AB2B064,2026-07-25,5740EE2E,2025-02-25,active,2025-06-08 14:59:05.234833
CARD_000628,ACC_000628,C061FFAB7AC27557,2027-06-01,962184EF,2024-02-09,active,2025-03-22 22:37:35.218164
CARD_000629,ACC_000629,D33922ACD197A289,2027-06-05,A193D29D,2024-11-24,active,2024-01-30 12:55:45.661362
CARD_000630,ACC_000630,016BE3CDB6CD8B89,2028-09-28,48B3BDB5,2024-06-16,active,2025-06-19 23:37:58.255775
CARD_000631,ACC_000631,94A9A3FF6912017E,2028-01-09,102532FF,2025-02-20,inactive,2024-02-16 21:42:30.758577
CARD_000632,ACC_000632,40FD313C754349C9,2029-03-28,138F0DBD,2024-09-03,active,2025-05-05 14:12:57.062586
CARD_000633,ACC_000633,8B9A33E85B8A47F9,2026-11-21,65CEF89C,2024-12-31,active,2025-12-27 06:23:16.581979
CARD_000634,ACC_000634,CF9F6B491E343B1B,2027-05-18,DAFF13E1,2024-12-02,active,2025-12-31 12:02:28.786336
CARD_000635,ACC_000635,0307A00751AD404B,2027-01-24,793604C7,2024-12-27,active,2025-04-17 02:43:22.312946
CARD_000636,ACC_000636,00725A6E95888FCE,2028-08-07,15CA2A37,2024-05-05,active,2024-01-20 05:20:11.882776
CARD_000637,ACC_000637,9C495ACDB8842183,2029-09-19,C8FE6049,2024-01-23,active,2024-03-19 11:07:00.607625
CARD_000638,ACC_000638,8CB43B3E8C09DDE0,2027-10-31,903703CA,2024-12-20,active,2026-02-19 07:37:57.854410
CARD_000639,ACC_000639,F9B4A45E3C9CF98F,2026-04-08,74A7C386,2024-06-30,active,2025-06-11 07:11:28.387315
CARD_000640,ACC_000640,58640FA66B972AB8,2028-11-11,D2071FBD,2024-09-29,active,2024-08-08 16:16:37.273319
CARD_000641,ACC_000641,D11E1856036EE672,2029-12-07,9D6DC582,2024-10-16,active,2024-11-06 19:36:59.247819
CARD_000642,ACC_000642,718A556EE433A1A4,2027-11-20,D952E7D8,2024-04-20,active,2025-10-09 10:47:00.526155
