card_id,account_id,customer_id,country_code,legal_entity,card_type,card_scheme,card_number_hash,card_tier,issued_date,expiry_date,card_status,is_primary_card,daily_limit,international_enabled,contactless_enabled,created_at,updated_at
CRD_0000195,ACC_0000195,CUST_000163,MY,MY_BANK,credit,VISA,b141b0333efcbbd77236a6f7bc311bee0b57e74863d32069663370f1b746708a,Gold,2022-02-10,2027-02-28,active,1,11640.0,1,1,2022-02-10 09:00:00,2025-12-31 23:59:59
CRD_0000196,ACC_0000196,CUST_000164,MY,MY_BANK,credit,VISA,5e63d8e4b704b8c92b7fc7cb67abb506f367a7834661eb8174e420105b785ce6,Gold,2021-05-15,2024-05-28,expired,1,8970.0,1,1,2021-05-15 09:00:00,2025-12-31 23:59:59
CRD_0000197,ACC_0000197,CUST_000165,MY,MY_BANK,credit,MASTERCARD,8317e926b9c3b4068f747e49729d82fab1bc511849a94016fd769a66ff0615c9,Standard,2024-11-11,2029-11-28,active,1,4200.0,0,1,2024-11-11 09:00:00,2025-12-31 23:59:59
CRD_0000198,ACC_0000198,CUST_000166,MY,MY_BANK,credit,VISA,e9c640151fe8dd0044763009fa75c46add1160a13043e8afedefbbc96cc8bac9,Gold,2024-09-24,2027-09-28,active,1,15960.0,1,1,2024-09-24 09:00:00,2025-12-31 23:59:59
CRD_0000199,ACC_0000199,CUST_000167,MY,MY_BANK,credit,VISA,7612aa4682cc46a93980c737804f6da282507c0042c70e56ff969db447b86922,Classic,2021-07-07,2024-07-28,expired,1,4560.0,0,1,2021-07-07 09:00:00,2025-12-31 23:59:59
CRD_0000200,ACC_0000200,CUST_000167,MY,MY_BANK,credit,VISA,d70fa78c72aac0c9d485130758fbac1527b5dc6d1fd7ee4d5f509a10a0cd69e1,Classic,2021-03-11,2024-03-28,expired,1,7020.0,1,1,2021-03-11 09:00:00,2025-12-31 23:59:59
CRD_0000201,ACC_0000201,CUST_000168,MY,MY_BANK,credit,VISA,31c0916cd45a4bae8f88c505ca763f6f1d72a1d11e383a68ca8988e29d00ff57,Classic,2021-02-03,2026-02-28,active,1,6570.0,0,1,2021-02-03 09:00:00,2025-12-31 23:59:59
CRD_0000202,ACC_0000202,CUST_000169,MY,MY_BANK,credit,VISA,9eddd960fd3a40cb782ebe8ba6391f310415cc183f3dbc6b49a1dc9d5e39c7e5,Classic,2023-02-28,2026-02-28,active,1,3840.0,0,1,2023-02-28 09:00:00,2025-12-31 23:59:59
CRD_0000203,ACC_0000203,CUST_000170,MY,MY_BANK,credit,VISA,ca7e4a7c2f652ba95b5dac5dac538f204a3962c82d0025683825d65e78765370,Classic,2020-04-18,2023-04-28,expired,1,4200.0,0,1,2020-04-18 09:00:00,2025-12-31 23:59:59
CRD_0000204,ACC_0000204,CUST_000171,MY,MY_BANK,credit,VISA,5bd903bbb4aa3382640be59fcf498a021ec46c2d03dea254cb79c957cce1a3e6,Gold,2021-03-01,2024-03-28,expired,1,8940.0,1,1,2021-03-01 09:00:00,2025-12-31 23:59:59
CRD_0000205,ACC_0000205,CUST_000172,MY,MY_BANK,credit,VISA,e43d792edc4d0e6196569f3f667f50752048b696ee3eeb4ed451fd60df1d8158,Classic,2021-07-06,2024-07-28,expired,1,2910.0,1,1,2021-07-06 09:00:00,2025-12-31 23:59:59
CRD_0000206,ACC_0000206,CUST_000173,MY,MY_BANK,credit,MASTERCARD,429cce2cf57d4ac8bf589d6087c92b50a806085838b8ef89035582615b0ce941,Gold,2022-07-12,2027-07-28,active,1,11970.0,1,1,2022-07-12 09:00:00,2025-12-31 23:59:59
CRD_0000207,ACC_0000207,CUST_000174,MY,MY_BANK,credit,VISA,6a89d16ed8e75d30c8f9c9c52d858cbceb5b50d8f658f8db5daf73b608af66ff,Gold,2021-09-19,2024-09-28,expired,1,15600.0,1,1,2021-09-19 09:00:00,2025-12-31 23:59:59
CRD_0000208,ACC_0000208,CUST_000175,MY,MY_BANK,credit,MASTERCARD,e7ec5fd5d8781ca76acfe48ba0dd56bb963cd888ae507709060364e80594956a,Gold,2022-12-23,2027-12-28,active,1,14730.0,1,1,2022-12-23 09:00:00,2025-12-31 23:59:59
CRD_0000209,ACC_0000209,CUST_000176,MY,MY_BANK,credit,VISA,8f4f3e3857e6ebc40efde29e679931357858bdad1c0b79152877009cda4be79c,Classic,2023-02-06,2028-02-28,active,1,6090.0,1,1,2023-02-06 09:00:00,2025-12-31 23:59:59
CRD_0000210,ACC_0000210,CUST_000177,MY,MY_BANK,credit,VISA,1f7a7ba3e83834af6fb24d2c20c5cf3c63ba3d1d25c4a9e446f0257ead48ae6c,Gold,2022-02-24,2027-02-28,active,1,13890.0,1,1,2022-02-24 09:00:00,2025-12-31 23:59:59
CRD_0000211,ACC_0000211,CUST_000178,MY,MY_BANK,credit,MASTERCARD,65a9c3576f4774d73e49143eef2a5865bcdfcba03bdea7c56c7855c5a446bf81,World,2023-04-22,2028-04-28,active,1,48780.0,1,1,2023-04-22 09:00:00,2025-12-31 23:59:59
CRD_0000212,ACC_0000212,CUST_000178,MY,MY_BANK,credit,VISA,d098e514f20bd62b7e3f2b677d10a779acd8eab023c0ce04172ce6dd35ed8874,Platinum,2024-07-05,2027-07-28,active,1,32010.0,1,1,2024-07-05 09:00:00,2025-12-31 23:59:59
CRD_0000213,ACC_0000213,CUST_000179,MY,MY_BANK,credit,MASTERCARD,ab3ae7d89b32a533e9968b9aecd8b6d850dff9b1bfa01137bd5857c4f311a772,Standard,2020-10-03,2025-10-28,expired,1,3990.0,0,1,2020-10-03 09:00:00,2025-12-31 23:59:59
CRD_0000214,ACC_0000214,CUST_000180,MY,MY_BANK,credit,VISA,b781c456871e864e0cf194d08c0e81dfb8dc10622e4c48f9a55adec4efb84b56,Gold,2023-12-04,2028-12-28,active,1,28230.0,1,1,2023-12-04 09:00:00,2025-12-31 23:59:59
CRD_0000215,ACC_0000215,CUST_000181,MY,MY_BANK,credit,MASTERCARD,a954986e93c19881679a68e882e136b2cccf96b73473405a2caef6fbde4e756a,Gold,2022-03-04,2025-03-28,expired,1,11790.0,1,1,2022-03-04 09:00:00,2025-12-31 23:59:59
CRD_0000216,ACC_0000216,CUST_000182,MY,MY_BANK,credit,VISA,6108570d3ce6ab7eb25d46baf2ef5af8622a429ba7bc779b4acc67cec652a40c,Classic,2021-04-12,2024-04-28,expired,1,1710.0,0,1,2021-04-12 09:00:00,2025-12-31 23:59:59
CRD_0000217,ACC_0000217,CUST_000183,MY,MY_BANK,credit,VISA,0b034da02916edc8cdf68b0a63d58532d9c5848abd91cf9c2836890ee74af641,Classic,2024-01-22,2029-01-28,active,1,1320.0,1,1,2024-01-22 09:00:00,2025-12-31 23:59:59
CRD_0000218,ACC_0000218,CUST_000184,MY,MY_BANK,credit,MASTERCARD,b0e0ced6f0f91e9da34258d0056a38c63dda74cae87e31e0c76202411d1b27ea,Standard,2024-10-12,2027-10-28,active,1,4140.0,0,1,2024-10-12 09:00:00,2025-12-31 23:59:59
CRD_0000219,ACC_0000219,CUST_000185,MY,MY_BANK,credit,MASTERCARD,3778bb7a6b0346dbaa375d451738443cef47a47ce66796a192cdc49c3580d1a1,Standard,2021-10-12,2026-10-28,active,1,5370.0,1,1,2021-10-12 09:00:00,2025-12-31 23:59:59
CRD_0000220,ACC_0000220,CUST_000186,MY,MY_BANK,credit,MASTERCARD,cb7e3faa2119d945fb1fe17e91864ab0a6879fcfeace1041efabf45371697c2d,Standard,2024-01-18,2027-01-28,active,1,6810.0,1,1,2024-01-18 09:00:00,2025-12-31 23:59:59
CRD_0000221,ACC_0000221,CUST_000187,MY,MY_BANK,credit,MASTERCARD,ccd7083cd71e6435c9162ff43ceb4c67678971057dd8bab8fbaf6d544196b0c1,Standard,2024-03-20,2029-03-28,active,1,6690.0,0,1,2024-03-20 09:00:00,2025-12-31 23:59:59
CRD_0000222,ACC_0000222,CUST_000187,MY,MY_BANK,credit,VISA,83beb9b698e5ea7786ca697cc94627d3d880a9a4af20822984675812e7f3803b,Classic,2020-06-08,2025-06-28,expired,1,6900.0,1,1,2020-06-08 09:00:00,2025-12-31 23:59:59
CRD_0000223,ACC_0000223,CUST_000188,MY,MY_BANK,credit,VISA,9a07078ffb3dfe936817cb9671c648e793d4016c0a11745c93879c0b364afe56,Classic,2023-11-23,2028-11-28,active,1,3480.0,1,1,2023-11-23 09:00:00,2025-12-31 23:59:59
CRD_0000224,ACC_0000224,CUST_000189,MY,MY_BANK,credit,VISA,f61f87ca9d03f98c3b0058a0e0bb76b3c94250672431a8b304164525c86a8c83,Classic,2022-06-05,2025-06-28,expired,1,3360.0,0,1,2022-06-05 09:00:00,2025-12-31 23:59:59
CRD_0000225,ACC_0000225,CUST_000189,MY,MY_BANK,credit,MASTERCARD,2608773afb91cd72f7e8d22ace4fd454c784cad9390b0c59555b089acddfac8e,Standard,2020-08-04,2025-08-28,expired,1,2580.0,1,1,2020-08-04 09:00:00,2025-12-31 23:59:59
CRD_0000226,ACC_0000226,CUST_000190,MY,MY_BANK,credit,VISA,fd39fee30eced2e8006ae7b55a3368537a0113e2e5b6fc8c1804f2274e34983d,Classic,2024-01-07,2029-01-28,active,1,2040.0,1,1,2024-01-07 09:00:00,2025-12-31 23:59:59
CRD_0000227,ACC_0000227,CUST_000191,MY,MY_BANK,credit,VISA,0f87f2954bb6f7eb7686319984e768760cc85ac6035bfdf92d66d9cb02c20df2,Classic,2020-05-13,2025-05-28,expired,1,4140.0,0,1,2020-05-13 09:00:00,2025-12-31 23:59:59
CRD_0000228,ACC_0000228,CUST_000192,MY,MY_BANK,credit,VISA,8b7bc6407bc137ac9c378d213e45f8a71864f1adfdbcb523e781b2a5e18ce2b3,Gold,2020-04-04,2025-04-28,expired,1,14190.0,1,1,2020-04-04 09:00:00,2025-12-31 23:59:59
CRD_0000229,ACC_0000229,CUST_000193,MY,MY_BANK,credit,VISA,6ec2b7087b7a8d16d7eb0e0625cc59fefe4c7af752198fc14241672f3c69a967,Classic,2020-01-13,2025-01-28,expired,1,3270.0,1,1,2020-01-13 09:00:00,2025-12-31 23:59:59
CRD_0000230,ACC_0000230,CUST_000194,MY,MY_BANK,credit,VISA,9bb09274b73dabee9ee06b9665254b60e33d2d038a6b54636efe0bed8564927a,Platinum,2021-06-27,2026-06-28,active,1,18630.0,1,1,2021-06-27 09:00:00,2025-12-31 23:59:59
CRD_0000231,ACC_0000231,CUST_000194,MY,MY_BANK,credit,MASTERCARD,6246605a91f696368ef4c2032d8357dbc4b7e01d839d01c3b78d401a884f7f16,World,2024-12-28,2027-12-28,active,1,17490.0,1,1,2024-12-28 09:00:00,2025-12-31 23:59:59
CRD_0000232,ACC_0000232,CUST_000195,MY,MY_BANK,credit,VISA,8cc881a7228562b385fc996d1334fdc6aef200e4ebcf05f87895f864ac790146,Classic,2023-07-09,2028-07-28,active,1,5160.0,0,1,2023-07-09 09:00:00,2025-12-31 23:59:59
CRD_0000233,ACC_0000233,CUST_000196,MY,MY_BANK,credit,VISA,00eb0830af1b212fcb7079d88f3a18d531a15d3bece5891dcc1eb712e04fe677,Classic,2021-11-23,2024-11-28,expired,1,2790.0,1,1,2021-11-23 09:00:00,2025-12-31 23:59:59
CRD_0000234,ACC_0000234,CUST_000197,MY,MY_BANK,credit,MASTERCARD,8de01112ce4ba6ee50110628414e6f98cecf0dd371876de18121c309d8ffb9ba,Standard,2022-11-23,2027-11-28,active,1,1890.0,0,1,2022-11-23 09:00:00,2025-12-31 23:59:59
CRD_0000235,ACC_0000235,CUST_000197,MY,MY_BANK,credit,MASTERCARD,b327d990d69f68e5e446d936372e6f8388183bf5852309dc44ccf5f30d015333,Standard,2020-07-27,2023-07-28,expired,1,3540.0,0,1,2020-07-27 09:00:00,2025-12-31 23:59:59
CRD_0000236,ACC_0000236,CUST_000198,MY,MY_BANK,credit,MASTERCARD,68f754509b957a3aa57ffff45e3d9e68ede852780a528f5e649f85b4451f42f8,Gold,2021-01-27,2024-01-28,expired,1,10860.0,1,1,2021-01-27 09:00:00,2025-12-31 23:59:59
CRD_0000237,ACC_0000237,CUST_000199,MY,MY_BANK,credit,MASTERCARD,d2c4e4b310e3c211aff18c4ca662cdc5785c2f0603f508ab640367fbbde407e0,Standard,2021-08-20,2026-08-28,active,1,3990.0,1,1,2021-08-20 09:00:00,2025-12-31 23:59:59
CRD_0000238,ACC_0000238,CUST_000200,MY,MY_BANK,credit,VISA,87c43d7221da193d69fb1707d476831015f5a5f45db7feb18ce2434ca7d0c75f,Classic,2021-06-28,2026-06-28,active,1,1320.0,1,1,2021-06-28 09:00:00,2025-12-31 23:59:59
CRD_0000239,ACC_0000239,CUST_000201,MY,MY_BANK,credit,VISA,1fc033a9242db077df6ae117d812819ac5d6bfad09cc0e325104753e95d8d36e,Classic,2024-02-08,2027-02-28,active,1,4200.0,1,1,2024-02-08 09:00:00,2025-12-31 23:59:59
CRD_0000240,ACC_0000240,CUST_000201,MY,MY_BANK,credit,VISA,17d40e1ae2eaa07eedc5831258bbc743b7c5aa7e7381211ca45ae4338523d104,Classic,2021-10-17,2024-10-28,expired,1,6300.0,0,1,2021-10-17 09:00:00,2025-12-31 23:59:59
CRD_0000241,ACC_0000241,CUST_000202,MY,MY_BANK,credit,MASTERCARD,4090771a450ecfbde68c9ddb16a70dda177cc9d1eed225037c56c62f5c7c9c5d,Standard,2024-09-01,2027-09-28,active,1,3270.0,1,1,2024-09-01 09:00:00,2025-12-31 23:59:59
CRD_0000242,ACC_0000242,CUST_000203,MY,MY_BANK,credit,VISA,02f900d1ccefee931d3abf2a22936ea1124cf19f37a9824dd0f1591d8e33ad63,Gold,2021-01-13,2026-01-28,active,1,10440.0,1,1,2021-01-13 09:00:00,2025-12-31 23:59:59
CRD_0000243,ACC_0000243,CUST_000204,MY,MY_BANK,credit,VISA,65cb0715a8a5d9514cf5bfe9b3c26bc1806918ab9ce1cd8c444d550ec67a8512,Classic,2024-02-01,2027-02-28,active,1,7260.0,0,1,2024-02-01 09:00:00,2025-12-31 23:59:59
CRD_0000244,ACC_0000244,CUST_000205,MY,MY_BANK,credit,MASTERCARD,327dd2ae67b341f3cf33516b81928eef674849a260f74e74decdce8800ccaa4a,Standard,2023-10-09,2026-10-28,active,1,1770.0,1,1,2023-10-09 09:00:00,2025-12-31 23:59:59
CRD_0000245,ACC_0000245,CUST_000206,MY,MY_BANK,credit,MASTERCARD,444f1556a828fe698d40aa4555ce03cb38e74cb2a5653c9db5d13917c70bd576,Standard,2021-05-21,2026-05-28,active,1,2670.0,0,1,2021-05-21 09:00:00,2025-12-31 23:59:59
CRD_0000246,ACC_0000246,CUST_000207,MY,MY_BANK,credit,MASTERCARD,27f12bef62ba51b4a5329f9051e87a890ec20dd337e62bfd141132869523f2e6,World,2020-08-14,2025-08-28,expired,1,29820.0,1,1,2020-08-14 09:00:00,2025-12-31 23:59:59
CRD_0000247,ACC_0000247,CUST_000208,MY,MY_BANK,credit,VISA,4c3024d12a519b0d217c100e433f52b93072374493e2cd6056323d77867b3e03,Platinum,2023-08-24,2028-08-28,active,1,23730.0,1,1,2023-08-24 09:00:00,2025-12-31 23:59:59
CRD_0000248,ACC_0000248,CUST_000209,MY,MY_BANK,credit,VISA,4b6da3b7224e06b3c999ad656a6f6ee197e7a0ebca474703b9c3923efc6597a3,Platinum,2021-04-23,2024-04-28,expired,1,21690.0,1,1,2021-04-23 09:00:00,2025-12-31 23:59:59
CRD_0000249,ACC_0000249,CUST_000210,MY,MY_BANK,credit,VISA,bc2fed18d66521f1ca2d8fb2b47c7f18b33aa51d21c7667f70a608ce8a4fc88c,Platinum,2023-06-21,2026-06-28,active,1,69450.0,1,1,2023-06-21 09:00:00,2025-12-31 23:59:59
CRD_0000250,ACC_0000250,CUST_000211,MY,MY_BANK,credit,VISA,ec5af4076e6ed576bd011aa8af3a0b92744169af8ce0c090e76e536592ac6da2,Classic,2024-07-02,2027-07-28,active,1,6930.0,0,1,2024-07-02 09:00:00,2025-12-31 23:59:59
CRD_0000251,ACC_0000251,CUST_000212,MY,MY_BANK,credit,VISA,af4f96e9f2972f6dce03aa6d75165e7a43f75f57a3fc5152b089d1832f0e9740,Gold,2021-07-19,2026-07-28,active,1,11100.0,1,1,2021-07-19 09:00:00,2025-12-31 23:59:59
CRD_0000252,ACC_0000252,CUST_000213,MY,MY_BANK,credit,MASTERCARD,400af3940703e1ebca64da21facbb047d2e4993a5631d102f95e894a39194df2,World,2021-07-11,2024-07-28,expired,1,38610.0,1,1,2021-07-11 09:00:00,2025-12-31 23:59:59
CRD_0000253,ACC_0000253,CUST_000214,MY,MY_BANK,credit,VISA,e5b6343b43f1e9bcdb4a4b1a66c3859df4d34d1af1d720f44e04e6164444d78b,Gold,2024-12-21,2027-12-28,active,1,14490.0,1,1,2024-12-21 09:00:00,2025-12-31 23:59:59
CRD_0000254,ACC_0000254,CUST_000214,MY,MY_BANK,credit,VISA,2b396470f9db4dd45aed7e8d2a573d5b0ce1155ec4827e8b138e2f0ce80021b2,Gold,2020-06-28,2023-06-28,expired,1,7800.0,1,1,2020-06-28 09:00:00,2025-12-31 23:59:59
CRD_0000255,ACC_0000255,CUST_000215,MY,MY_BANK,credit,MASTERCARD,b0032a1aec8d2c296674c18a0fd7014cec1fd01aae5c3a27f5066219b78a2b47,Standard,2022-10-27,2027-10-28,active,1,4710.0,0,1,2022-10-27 09:00:00,2025-12-31 23:59:59
CRD_0000256,ACC_0000256,CUST_000216,MY,MY_BANK,credit,MASTERCARD,b5a215e59ad32ae0ef86086d4169c92d7fb7f00359580b8d024c186887258c9a,Gold,2021-03-14,2024-03-28,expired,1,17220.0,1,1,2021-03-14 09:00:00,2025-12-31 23:59:59
CRD_0000257,ACC_0000257,CUST_000216,MY,MY_BANK,credit,MASTERCARD,d371fc1828ee23777c3bdab859380f4dd4f6a63d8f5ecd75b4cd02afb4995b89,Gold,2021-02-22,2026-02-28,active,1,16020.0,1,1,2021-02-22 09:00:00,2025-12-31 23:59:59
CRD_0000258,ACC_0000258,CUST_000217,MY,MY_BANK,credit,VISA,3ea169a5df2e88769409cefd0b7165d370af22225dbf484d8cf756dd9015d133,Classic,2020-10-23,2025-10-28,expired,1,2550.0,1,1,2020-10-23 09:00:00,2025-12-31 23:59:59
CRD_0000259,ACC_0000259,CUST_000217,MY,MY_BANK,credit,VISA,6a4a7e423c5f1224230670b6a21617e605521d6855f8d4ef1723a98425b8580a,Classic,2024-06-11,2029-06-28,active,1,3870.0,1,1,2024-06-11 09:00:00,2025-12-31 23:59:59
CRD_0000260,ACC_0000260,CUST_000218,MY,MY_BANK,credit,VISA,d2abb83964d238e568b5a07d24d7b8791f7bb5192fa669134ccd3b9ff3c2e44e,Classic,2021-11-11,2024-11-28,expired,1,5160.0,1,1,2021-11-11 09:00:00,2025-12-31 23:59:59
CRD_0000261,ACC_0000261,CUST_000218,MY,MY_BANK,credit,VISA,658fc72265541db5516a0a27c570ee3cb7ee8eff4bf42460bf1eb73a29cfcfe1,Classic,2020-10-19,2023-10-28,expired,1,4080.0,0,1,2020-10-19 09:00:00,2025-12-31 23:59:59
CRD_0000262,ACC_0000262,CUST_000219,MY,MY_BANK,credit,VISA,3c450dcc15d051271e7d721cab96d336d1d5c28b49d825f82734a41056ca9a2d,Classic,2020-11-08,2025-11-28,expired,1,3300.0,0,1,2020-11-08 09:00:00,2025-12-31 23:59:59
CRD_0000263,ACC_0000263,CUST_000220,MY,MY_BANK,credit,VISA,9b7125018299e321b22d13d1ea99d933ba716c48a92d8c9ce0f660a570f344b8,Gold,2023-11-03,2028-11-28,active,1,8730.0,1,1,2023-11-03 09:00:00,2025-12-31 23:59:59
CRD_0000264,ACC_0000264,CUST_000221,MY,MY_BANK,credit,VISA,828ce851366ac00ece498eaef77d65797a9f65a089a2e411c1f434121551e04d,Classic,2023-07-13,2026-07-28,active,1,6510.0,0,1,2023-07-13 09:00:00,2025-12-31 23:59:59
CRD_0000265,ACC_0000265,CUST_000222,MY,MY_BANK,credit,MASTERCARD,d03a5fadbe326f608c6f222550bc51b7fa9030a751f7716304622977770f2171,World,2023-07-23,2026-07-28,active,1,8370.0,1,1,2023-07-23 09:00:00,2025-12-31 23:59:59
CRD_0000266,ACC_0000266,CUST_000223,MY,MY_BANK,credit,MASTERCARD,0e9837684538d58f80a3c8ba8ab68cdb8712ff2c38d93bc6da87a690e00eb6a0,World,2023-11-03,2026-11-28,active,1,27180.0,1,1,2023-11-03 09:00:00,2025-12-31 23:59:59
CRD_0000267,ACC_0000267,CUST_000224,MY,MY_BANK,credit,VISA,7a627111097b9383d8a613d899c9b73023473150d98014f00ffac4eb6197fb82,Classic,2020-03-12,2025-03-28,expired,1,1860.0,1,1,2020-03-12 09:00:00,2025-12-31 23:59:59
CRD_0000268,ACC_0000268,CUST_000225,MY,MY_BANK,credit,MASTERCARD,fa0115ed1b9bddb0b9c66169d46e3fbe2e1efadf4213b1782a085a2963ea2a25,Gold,2022-10-03,2025-10-28,expired,1,4950.0,1,1,2022-10-03 09:00:00,2025-12-31 23:59:59
CRD_0000269,ACC_0000269,CUST_000225,MY,MY_BANK,credit,VISA,311aa34eb64bb91f3b90a22dd23837b4b04f8245cc5360497509b666b5c73bf0,Gold,2020-01-23,2025-01-28,expired,1,10620.0,1,1,2020-01-23 09:00:00,2025-12-31 23:59:59
CRD_0000270,ACC_0000270,CUST_000226,MY,MY_BANK,credit,VISA,af27396d0a9a37919d2665e9e8aa2ef0473b5ac257711e6d2c51e4d06bfb5578,Classic,2021-01-23,2026-01-28,active,1,5550.0,1,1,2021-01-23 09:00:00,2025-12-31 23:59:59
CRD_0000271,ACC_0000271,CUST_000226,MY,MY_BANK,credit,MASTERCARD,c8160d9dce78d897258391835cec5c942d7568b62767fa241bcd55c08d43d3a5,Standard,2023-10-23,2028-10-28,active,1,7620.0,1,1,2023-10-23 09:00:00,2025-12-31 23:59:59
CRD_0000272,ACC_0000272,CUST_000227,MY,MY_BANK,credit,VISA,f7683231d733b3fc5d39b4398ef5e155e6c79d67386b4206f5b929f50e93d727,Gold,2021-04-09,2024-04-28,expired,1,7860.0,1,1,2021-04-09 09:00:00,2025-12-31 23:59:59
CRD_0000273,ACC_0000273,CUST_000228,MY,MY_BANK,credit,VISA,8ec957fcd0753d9fa4b9a483e9e5c647d1771c7ddc6b7e237cdf697c64558fe1,Classic,2021-03-13,2026-03-28,active,1,1680.0,0,1,2021-03-13 09:00:00,2025-12-31 23:59:59
CRD_0000274,ACC_0000274,CUST_000229,MY,MY_BANK,credit,VISA,1f31d7e6c24c49f64ce6b01b9502bc7c84972eb157ea2a4474b06fee31a5ccbc,Platinum,2021-09-01,2024-09-28,expired,1,17550.0,1,1,2021-09-01 09:00:00,2025-12-31 23:59:59
CRD_0000275,ACC_0000275,CUST_000230,MY,MY_BANK,credit,MASTERCARD,8a47c25712fc8b2c7db8580852e019800e6fd64c6d67d003069c15378b30168c,World,2020-10-25,2023-10-28,expired,1,20880.0,1,1,2020-10-25 09:00:00,2025-12-31 23:59:59
CRD_0000276,ACC_0000276,CUST_000231,MY,MY_BANK,credit,MASTERCARD,111889d92548a2b200db620a355a6d43c181bd25847676f38bba2e1b85793a55,Gold,2022-10-25,2025-10-28,expired,1,10470.0,1,1,2022-10-25 09:00:00,2025-12-31 23:59:59
CRD_0000277,ACC_0000277,CUST_000232,MY,MY_BANK,credit,VISA,a4a9fc38553ec624c0abf9662014c301be64167fa2261d90724e2fba32f89a7a,Classic,2022-12-26,2027-12-28,active,1,5400.0,0,1,2022-12-26 09:00:00,2025-12-31 23:59:59
CRD_0000278,ACC_0000278,CUST_000233,MY,MY_BANK,credit,MASTERCARD,5aab660e31cd3f267588565683a3cf30d279c183be35bb09551e5fca61fadb8d,Gold,2022-07-15,2027-07-28,active,1,8190.0,1,1,2022-07-15 09:00:00,2025-12-31 23:59:59
CRD_0000279,ACC_0000279,CUST_000234,MY,MY_BANK,credit,VISA,7cee59c00555ae9cc9e546950524ec9e5364fc920f400621029b7fc557031fcc,Classic,2021-03-24,2026-03-28,active,1,4080.0,0,1,2021-03-24 09:00:00,2025-12-31 23:59:59
CRD_0000280,ACC_0000280,CUST_000235,MY,MY_BANK,credit,MASTERCARD,6bfb81504ada2bf2543c746af30b5c7966a1ccc02a6a05665d0d8eff604df1d5,World,2023-06-01,2028-06-28,active,1,69240.0,1,1,2023-06-01 09:00:00,2025-12-31 23:59:59
CRD_0000281,ACC_0000281,CUST_000235,MY,MY_BANK,credit,MASTERCARD,8ef442f4577c161e24a57c90df9fe70fb4b9198af8c731c0990d467f7cac3447,World,2020-01-13,2023-01-28,expired,1,52650.0,1,1,2020-01-13 09:00:00,2025-12-31 23:59:59
CRD_0000282,ACC_0000282,CUST_000236,MY,MY_BANK,credit,MASTERCARD,58d7879fc3f8fbef70b36a83ef52630e51f750b4285a91732b69f2dcb9c45466,Standard,2024-05-08,2027-05-28,active,1,3570.0,0,1,2024-05-08 09:00:00,2025-12-31 23:59:59
CRD_0000283,ACC_0000283,CUST_000236,MY,MY_BANK,credit,MASTERCARD,ad460d0cf9c931ce84d536f490ce42ed8597ec413264bd3bc543ef9c4fd890c3,Standard,2023-11-02,2028-11-28,active,1,4860.0,0,1,2023-11-02 09:00:00,2025-12-31 23:59:59
CRD_0000284,ACC_0000284,CUST_000237,MY,MY_BANK,credit,MASTERCARD,d409a7b7bb2d16043bfaccfbb96e75cd716a715d3595d97c00a7ac2b603ea0f0,Gold,2021-07-16,2024-07-28,expired,1,1620.0,1,1,2021-07-16 09:00:00,2025-12-31 23:59:59
CRD_0000285,ACC_0000285,CUST_000238,MY,MY_BANK,credit,MASTERCARD,1c99144dbf8df1f44d3cbe4beba7c661173465e4ee238c4fe23a64b08020784e,Standard,2024-05-11,2029-05-28,active,1,4890.0,0,1,2024-05-11 09:00:00,2025-12-31 23:59:59
CRD_0000286,ACC_0000286,CUST_000239,MY,MY_BANK,credit,MASTERCARD,69803718001ad806c41add849e6f148e9ff7203cb3adaf3b1a6476f540a45bab,Standard,2023-04-07,2028-04-28,active,1,1830.0,1,1,2023-04-07 09:00:00,2025-12-31 23:59:59
CRD_0000287,ACC_0000287,CUST_000240,MY,MY_BANK,credit,MASTERCARD,7329b6bfb78adb2017ea67072522b10c9f1844b9f29ffd152db2dc80e66eece7,Gold,2022-12-07,2025-12-28,expired,1,14730.0,1,1,2022-12-07 09:00:00,2025-12-31 23:59:59
CRD_0000288,ACC_0000288,CUST_000241,MY,MY_BANK,credit,MASTERCARD,d4b02eb032e31c73c7a085943c148678d82ad966964a0c74769346bac24501f6,Gold,2024-08-01,2029-08-28,active,1,9090.0,1,1,2024-08-01 09:00:00,2025-12-31 23:59:59
CRD_0000289,ACC_0000289,CUST_000242,MY,MY_BANK,credit,MASTERCARD,fddb5aaa2b4f28e12f87332c5d466f65e1b5339a902449fc9eb5b77fed75b36b,World,2022-02-15,2027-02-28,active,1,25680.0,1,1,2022-02-15 09:00:00,2025-12-31 23:59:59
CRD_0000290,ACC_0000290,CUST_000243,MY,MY_BANK,credit,VISA,ba9a100045f25cbe0560c606230eaf0e348608d2b5b7c4fc56efd33ce01b113c,Classic,2021-04-21,2024-04-28,expired,1,6540.0,1,1,2021-04-21 09:00:00,2025-12-31 23:59:59
CRD_0000291,ACC_0000291,CUST_000244,MY,MY_BANK,credit,MASTERCARD,33b3d538e33c1d9bc3169688fe36d4ea8ed9316b0018468a7b2a7deee882a64e,Standard,2022-10-18,2025-10-28,expired,1,7860.0,1,1,2022-10-18 09:00:00,2025-12-31 23:59:59
CRD_0000292,ACC_0000292,CUST_000245,MY,MY_BANK,credit,VISA,bdbaf071af3bd3c293cb322f2c07848206430189f551b4a6f921df28b609e6dd,Gold,2021-09-26,2024-09-28,expired,1,6540.0,1,1,2021-09-26 09:00:00,2025-12-31 23:59:59
